target_kind,complexity,noise_std,model,dim,eig_idx,budget,selected_lr,median_test_rmse,q25_test_rmse,q75_test_rmse,mean_test_rmse,n
monotone,5,0.0,unconstrained,9,4,200,0.0372759372031493,0.12668021023273465,0.11185232736170288,0.14214377850294113,0.13251374211783207,96
monotone,5,0.0,unconstrained,9,4,500,0.0138949549437313,0.09902720153331754,0.0861804392188787,0.11632028035819525,0.1017639766214415,96
monotone,5,0.0,unconstrained,15,7,1,0.0372759372031493,0.6517896056175232,0.5919149667024612,0.7237697690725327,0.6571707191566626,96
monotone,5,0.0,unconstrained,15,7,2,0.0372759372031493,0.5934038162231445,0.5293893814086914,0.6686989516019821,0.5978931275506815,96
monotone,5,0.0,unconstrained,15,7,5,0.0372759372031493,0.4875860810279846,0.42500682920217514,0.5517268180847168,0.49485599466909963,96
monotone,5,0.0,unconstrained,15,7,10,0.0138949549437313,0.4231535494327545,0.37174665182828903,0.5007886588573456,0.4341261408602198,96
monotone,5,0.0,unconstrained,15,7,20,0.0138949549437313,0.33053742349147797,0.2849877253174781,0.4049874395132064,0.3414269344260295,96
monotone,5,0.0,unconstrained,15,7,50,0.0138949549437313,0.21948397159576416,0.1795451380312442,0.2708141803741455,0.22658606742819146,96
monotone,5,0.0,unconstrained,15,7,100,0.0138949549437313,0.15630094707012177,0.128819141536951,0.17985412850975985,0.15711204536880052,96
monotone,5,0.0,unconstrained,15,7,200,0.0138949549437313,0.10829464346170425,0.09442111663520333,0.12236607074737547,0.10992880549747493,96
monotone,5,0.0,unconstrained,15,7,500,0.0138949549437313,0.0846437476575374,0.0702351853251457,0.09493859484791747,0.08599707887818413,96
monotone,5,0.1,monotone,5,2,1,0.1,0.7212575078010559,0.6229250431060791,0.8528501391410828,0.741492864365379,96
monotone,5,0.1,monotone,5,2,2,0.1,0.6374460160732269,0.5564511567354202,0.7563429772853851,0.6494225291535258,96
monotone,5,0.1,monotone,5,2,5,0.1,0.5340165197849274,0.47132548689842224,0.6260287314653397,0.5441582289834818,96
monotone,5,0.1,monotone,5,2,10,0.1,0.44122791290283203,0.3755732849240303,0.5233495086431503,0.4517570002935827,96
monotone,5,0.1,monotone,5,2,20,0.1,0.3604377955198288,0.31634606420993805,0.42652062326669693,0.3772791229809324,96
monotone,5,0.1,monotone,5,2,50,0.1,0.27208937704563135,0.24134212732315063,0.31714008003473276,0.2822597933312257,96
monotone,5,0.1,monotone,5,2,100,0.1,0.21240530908107755,0.19215283542871475,0.24236135184764862,0.22077704810847834,96
monotone,5,0.1,monotone,5,2,200,0.1,0.1854951754212379,0.1547818854451179,0.20468156784772865,0.18780240028475717,96
monotone,5,0.1,monotone,5,2,500,0.0372759372031493,0.13831929117441175,0.12073574587702746,0.15684958547353742,0.14219810642922914,96
monotone,5,0.1,monotone,9,4,1,0.1,0.7796631753444672,0.6796305775642395,0.9005095213651657,0.8015755712985992,96
monotone,5,0.1,monotone,9,4,2,0.1,0.6687510907649994,0.5682210028171539,0.7788572162389755,0.6897965728615721,96
monotone,5,0.1,monotone,9,4,5,0.1,0.5443280041217804,0.45436748117208475,0.6184836030006409,0.5475523465623459,96
monotone,5,0.1,monotone,9,4,10,0.1,0.4242159277200699,0.36053697764873505,0.5054467171430588,0.4339620399599274,96
monotone,5,0.1,monotone,9,4,20,0.1,0.32995681464672083,0.2964746877551078,0.41106363385915756,0.3513679266907275,96
monotone,5,0.1,monotone,9,4,50,0.1,0.263770267367363,0.2281323671340942,0.2972183749079704,0.27292175016676384,96
monotone,5,0.1,monotone,9,4,100,0.1,0.20332781970500946,0.17051829397678372,0.24154621362686154,0.21188730645614362,96
monotone,5,0.1,monotone,9,4,200,0.0372759372031493,0.1559795960783958,0.13262122124433515,0.18136648833751678,0.1637156783447911,96
monotone,5,0.1,monotone,9,4,500,0.0372759372031493,0.11189199239015575,0.10252515599131583,0.1380108892917633,0.12078364977302647,96
monotone,5,0.1,monotone,15,7,1,0.1,0.7834015190601349,0.6943788975477219,0.9041185826063156,0.7996645489086708,96
monotone,5,0.1,monotone,15,7,2,0.1,0.7131368815898895,0.608550176024437,0.8112419992685318,0.7120794641474882,96
monotone,5,0.1,monotone,15,7,5,0.1,0.5544567108154297,0.4742971360683441,0.6501141488552094,0.5661779179548224,96
monotone,5,0.1,monotone,15,7,10,0.1,0.43547557294368744,0.38775860518217087,0.4869947806000709,0.44200320572902757,96
monotone,5,0.1,monotone,15,7,20,0.1,0.34448251128196716,0.3086510524153709,0.4068067893385887,0.3565914120214681,96
monotone,5,0.1,monotone,15,7,50,0.0372759372031493,0.25563228130340576,0.2307635731995105,0.29743093252182007,0.2684218340242902,96
monotone,5,0.1,monotone,15,7,100,0.0372759372031493,0.19555853307247162,0.16618420183658597,0.2260181456804275,0.20241167241086558,96
monotone,5,0.1,monotone,15,7,200,0.0372759372031493,0.1413315013051033,0.12422906979918472,0.1684916540980339,0.15079702103200054,96
monotone,5,0.1,monotone,15,7,500,0.0138949549437313,0.1167288906872272,0.0999772977083921,0.12571553140878677,0.11929328491290407,96
monotone,5,0.1,unconstrained,5,2,1,0.1,0.7952339053153992,0.6789336055517197,0.8754805773496628,0.7815620036174854,96
monotone,5,0.1,unconstrained,5,2,2,0.1,0.672525942325592,0.5542550384998322,0.7605890035629272,0.6661883654693762,96
monotone,5,0.1,unconstrained,5,2,5,0.1,0.5633849501609802,0.49488657712936396,0.6774287074804306,0.5801896369084716,96
monotone,5,0.1,unconstrained,5,2,10,0.1,0.49936528503894806,0.4181615635752678,0.5930775105953217,0.5055885513623556,96
monotone,5,0.1,unconstrained,5,2,20,0.1,0.4114914536476135,0.3499058559536934,0.4986163154244423,0.4272587029263377,96
monotone,5,0.1,unconstrained,5,2,50,0.1,0.31351587176322937,0.25138818472623825,0.37569148838520044,0.3237524799381693,96
monotone,5,0.1,unconstrained,5,2,100,0.1,0.20921178162097925,0.17999970167875287,0.25576058775186533,0.22916805821781353,96
monotone,5,0.1,unconstrained,5,2,200,0.0372759372031493,0.1755591481924057,0.1459473818540573,0.2064891010522842,0.18420042066524422,96
monotone,5,0.1,unconstrained,5,2,500,0.0372759372031493,0.13935271650552744,0.12095177732408041,0.1510509960353374,0.14017546603766576,96
monotone,5,0.1,unconstrained,9,4,1,0.0372759372031493,0.742673248052597,0.643265575170517,0.8423756211996078,0.735854427019755,96
monotone,5,0.1,unconstrained,9,4,2,0.0372759372031493,0.6212729811668396,0.5387468487024307,0.7161755263805389,0.6296969077860316,96
monotone,5,0.1,unconstrained,9,4,5,0.0372759372031493,0.5572481155395508,0.46332211047410965,0.6346904784440994,0.5505466995139917,96
monotone,5,0.1,unconstrained,9,4,10,0.0372759372031493,0.45277850329875946,0.38246541470289225,0.5211427062749863,0.456201515160501,96
monotone,5,0.1,unconstrained,9,4,20,0.0372759372031493,0.36820448935031885,0.31368688493967056,0.4487718194723129,0.3841246971860528,96
monotone,5,0.1,unconstrained,9,4,50,0.0372759372031493,0.24630691111087794,0.20975384861230847,0.30577232688665384,0.2640748382546007,96
monotone,5,0.1,unconstrained,9,4,100,0.0372759372031493,0.18131759762763974,0.1550387479364872,0.20578166469931597,0.18797963446316615,96
monotone,5,0.1,unconstrained,9,4,200,0.0372759372031493,0.1468149647116661,0.1286502517759799,0.16938311234116551,0.1517336594406515,96
monotone,5,0.1,unconstrained,9,4,500,0.0138949549437313,0.10584805533289905,0.09793343767523757,0.1194269191473722,0.10961268314470844,96
monotone,5,0.1,unconstrained,15,7,1,0.0372759372031493,0.6447313725948334,0.5926719158887863,0.7228173762559891,0.6564817810431123,96
monotone,5,0.1,unconstrained,15,7,2,0.0372759372031493,0.572444349527359,0.5026852190494537,0.6381617784500122,0.5708075889075795,96
monotone,5,0.1,unconstrained,15,7,5,0.0138949549437313,0.4961868673563003,0.4576904028654098,0.5832499861717224,0.5160117081056038,96
monotone,5,0.1,unconstrained,15,7,10,0.0372759372031493,0.38738900423049927,0.33600288629531855,0.44986660778522486,0.3978667786965768,96
monotone,5,0.1,unconstrained,15,7,20,0.0372759372031493,0.32633233070373535,0.28666145354509354,0.3716372996568679,0.33411312646542984,96
monotone,5,0.1,unconstrained,15,7,50,0.0138949549437313,0.2246049419045448,0.18961215764284128,0.2611289247870445,0.2284347107633948,96
monotone,5,0.1,unconstrained,15,7,100,0.0138949549437313,0.15964949876070014,0.14008226245641708,0.18671432510018343,0.16498343173104024,96
monotone,5,0.1,unconstrained,15,7,200,0.0138949549437313,0.1305276751518249,0.1119079906493425,0.1428656056523323,0.13195450960968927,96
monotone,5,0.1,unconstrained,15,7,500,0.0051794746792312,0.09807558357715604,0.08687222003936759,0.10976629145443433,0.10023102505753434,96
monotone,9,0.0,monotone,5,2,1,0.1,0.7498993277549744,0.6329426467418671,0.8082374930381775,0.7344327873239914,96
monotone,9,0.0,monotone,5,2,2,0.1,0.6571895480155945,0.5523468255996704,0.7175522744655609,0.6576227924476067,96
monotone,9,0.0,monotone,5,2,5,0.1,0.5849689543247223,0.499873474240303,0.659770742058754,0.583365760743618,96
monotone,9,0.0,monotone,5,2,10,0.1,0.531482458114624,0.4577320739626884,0.611683264374733,0.5377308387930194,96
monotone,9,0.0,monotone,5,2,20,0.1,0.4932212829589844,0.42455791682004923,0.5475441366434097,0.48853236840416986,96
monotone,9,0.0,monotone,5,2,50,0.1,0.4307197481393814,0.3770152553915977,0.4834187477827072,0.4304032288491726,96
monotone,9,0.0,monotone,5,2,100,0.1,0.39425224065780634,0.3156194612383842,0.43618542701005936,0.3809290484835704,96
monotone,9,0.0,monotone,5,2,200,0.1,0.343445748090744,0.2827251851558685,0.3931168764829635,0.3414424358246227,96
monotone,9,0.0,monotone,5,2,500,0.1,0.28569264709949493,0.2371253594756126,0.33607266843318934,0.2933496742819746,96
monotone,9,0.0,monotone,9,4,1,0.0372759372031493,0.7515006065368652,0.6155540943145752,0.8322981148958206,0.7470136868456999,96
monotone,9,0.0,monotone,9,4,2,0.1,0.7011367678642273,0.5806133598089218,0.7637200355529785,0.6829370151584347,96
monotone,9,0.0,monotone,9,4,5,0.1,0.5838783979415894,0.48075035214424133,0.6588821560144424,0.5824883474657933,96
monotone,9,0.0,monotone,9,4,10,0.1,0.5027977526187897,0.44194027036428446,0.5656519532203674,0.504411268979311,96
monotone,9,0.0,monotone,9,4,20,0.1,0.4720377027988434,0.393185980618,0.5334495007991791,0.4640634696309765,96
monotone,9,0.0,monotone,9,4,50,0.1,0.38539639115333557,0.3309236839413643,0.4512476176023483,0.39123284506301087,96
monotone,9,0.0,monotone,9,4,100,0.0372759372031493,0.3438556343317032,0.29251862317323685,0.4023001790046692,0.35193644324317575,96
monotone,9,0.0,monotone,9,4,200,0.1,0.27118153870105743,0.2402985394001007,0.31702759861946106,0.2804562492916981,96
monotone,9,0.0,monotone,9,4,500,0.0372759372031493,0.20064911246299738,0.18021526932716367,0.22934395819902417,0.20596632827073333,96
monotone,9,0.0,monotone,15,7,1,0.1,0.7786852717399597,0.6446513831615448,0.8470738381147385,0.7677698601037264,96
monotone,9,0.0,monotone,15,7,2,0.1,0.715527355670929,0.6119173318147659,0.7959090918302536,0.7078112543871006,96
monotone,9,0.0,monotone,15,7,5,0.1,0.5938780009746552,0.5291068702936172,0.6688898354768753,0.6019605078424016,96
monotone,9,0.0,monotone,15,7,10,0.1,0.5074756741523743,0.4458490461111069,0.5813316255807877,0.5149111716697613,96
monotone,9,0.0,monotone,15,7,20,0.1,0.46129800379276276,0.41764513403177256,0.522652193903923,0.46201136490950984,96
monotone,9,0.0,monotone,15,7,50,0.0372759372031493,0.38995648920536036,0.3378124460577964,0.45718781650066376,0.39069079390416545,96
monotone,9,0.0,monotone,15,7,100,0.0372759372031493,0.316695287823677,0.2841983810067177,0.38845541328191757,0.3300112765282392,96
monotone,9,0.0,monotone,15,7,200,0.0372759372031493,0.26433026790618896,0.22730402275919914,0.3154146671295166,0.27449329088752467,96
monotone,9,0.0,monotone,15,7,500,0.0372759372031493,0.1899544224143028,0.17020898684859273,0.2169302143156528,0.19618154976827398,96
monotone,9,0.0,unconstrained,5,2,1,0.1,0.8051810264587402,0.7031471729278564,0.8545739203691483,0.7998513650769988,96
monotone,9,0.0,unconstrained,5,2,2,0.1,0.7046455442905426,0.6007611006498337,0.7730164974927902,0.6968245021998882,96
monotone,9,0.0,unconstrained,5,2,5,0.1,0.6374289393424988,0.5565494000911713,0.7126627415418625,0.6407955850784978,96
monotone,9,0.0,unconstrained,5,2,10,0.0372759372031493,0.5918472707271576,0.5002571865916252,0.6622108221054077,0.5889010028913617,96
monotone,9,0.0,unconstrained,5,2,20,0.0372759372031493,0.5464193224906921,0.47159720957279205,0.6384623348712921,0.5524713493262728,96
monotone,9,0.0,unconstrained,5,2,50,0.0372759372031493,0.4867253452539444,0.41712896525859827,0.5769749879837036,0.4951256966839234,96
monotone,9,0.0,unconstrained,5,2,100,0.1,0.4219104051589966,0.3647505864500999,0.486273929476738,0.4306333328907688,96
monotone,9,0.0,unconstrained,5,2,200,0.1,0.38238607347011566,0.3174169212579727,0.4439421594142914,0.38650067957739037,96
monotone,9,0.0,unconstrained,5,2,500,0.0372759372031493,0.3021717965602875,0.25402286648750305,0.3482368215918541,0.30759545260419446,96
monotone,9,0.0,unconstrained,9,4,1,0.0372759372031493,0.8081090152263641,0.7055895626544952,0.8771656900644302,0.7872227914631367,96
monotone,9,0.0,unconstrained,9,4,2,0.0372759372031493,0.6631860733032227,0.6027770638465881,0.7485402077436447,0.6783000187327465,96
monotone,9,0.0,unconstrained,9,4,5,0.0372759372031493,0.6153927445411682,0.5518799275159836,0.6725867092609406,0.6178581416606903,96
monotone,9,0.0,unconstrained,9,4,10,0.0372759372031493,0.5869167745113373,0.49607326090335846,0.6444149315357208,0.5783504555001855,96
monotone,9,0.0,unconstrained,9,4,20,0.0372759372031493,0.5284537971019745,0.4564899280667305,0.5872777253389359,0.5247000257174174,96
monotone,9,0.0,unconstrained,9,4,50,0.0372759372031493,0.4704217314720153,0.39249125868082047,0.5296429395675659,0.46498403170456487,96
monotone,9,0.0,unconstrained,9,4,100,0.0372759372031493,0.4030468910932541,0.33701986819505686,0.4648568704724312,0.4042710359208286,96
monotone,9,0.0,unconstrained,9,4,200,0.0372759372031493,0.3334490656852722,0.28272495418786997,0.40975897759199137,0.34282723736638826,96
monotone,9,0.0,unconstrained,9,4,500,0.0372759372031493,0.22887411713600156,0.1959402412176132,0.26894982159137726,0.23603115649893877,96
monotone,9,0.0,unconstrained,15,7,1,0.0372759372031493,0.7132677435874939,0.6500150561332703,0.7876927256584167,0.718450707073013,96
monotone,9,0.0,unconstrained,15,7,2,0.0372759372031493,0.6734288334846497,0.6013225466012955,0.7469522953033447,0.6716242392236987,96
monotone,9,0.0,unconstrained,15,7,5,0.0372759372031493,0.5960773825645447,0.5281945168972015,0.65538389980793,0.5950859744722644,96
monotone,9,0.0,unconstrained,15,7,10,0.0138949549437313,0.5441651940345764,0.4837252721190452,0.5988027155399323,0.5421226614465317,96
monotone,9,0.0,unconstrained,15,7,20,0.0372759372031493,0.4956199824810028,0.44363711774349207,0.5655273646116257,0.5017979148154458,96
monotone,9,0.0,unconstrained,15,7,50,0.0372759372031493,0.41872869431972504,0.3484488278627395,0.5030308663845062,0.4312556969622771,96
monotone,9,0.0,unconstrained,15,7,100,0.0138949549437313,0.3619198203086853,0.3038815110921859,0.42072083055973053,0.36391852345938486,96
monotone,9,0.0,unconstrained,15,7,200,0.0138949549437313,0.30170693993568415,0.25715090334415436,0.3720179349184036,0.3103268072009086,96
monotone,9,0.0,unconstrained,15,7,500,0.0138949549437313,0.1977135390043258,0.17545133084058756,0.23002406954765317,0.20514082155811286,96
monotone,9,0.1,monotone,5,2,1,0.1,0.7454960346221924,0.6329426467418671,0.808000460267067,0.7288014062990745,96
monotone,9,0.1,monotone,5,2,2,0.1,0.6631528437137604,0.5474404394626617,0.7364477217197418,0.6539096813648939,96
monotone,9,0.1,monotone,5,2,5,0.1,0.5780263245105743,0.506336972117424,0.647392988204956,0.5804932458947102,96
monotone,9,0.1,monotone,5,2,10,0.1,0.5237470269203186,0.4503605812788009,0.589502140879631,0.5294584427028894,96
monotone,9,0.1,monotone,5,2,20,0.1,0.4788079410791397,0.4115080684423446,0.5460990220308304,0.4811510080471635,96
monotone,9,0.1,monotone,5,2,50,0.1,0.4395381510257721,0.3678835332393646,0.4833143129944801,0.4284122120589018,96
monotone,9,0.1,monotone,5,2,100,0.1,0.39598287642002106,0.33090163767337794,0.43327049911022186,0.38324605363110703,96
monotone,9,0.1,monotone,5,2,200,0.1,0.33610527217388153,0.29031488299369806,0.3833439126610756,0.3376840885418157,96
monotone,9,0.1,monotone,5,2,500,0.0372759372031493,0.2860801517963409,0.25682189315557474,0.32587870210409164,0.29504251914719737,96
monotone,9,0.1,monotone,9,4,1,0.0372759372031493,0.7532182037830353,0.6207819879055023,0.8353815376758575,0.7477315229674181,96
monotone,9,0.1,monotone,9,4,2,0.1,0.6878364980220795,0.5814963728189468,0.7589384466409683,0.6809295931210121,96
monotone,9,0.1,monotone,9,4,5,0.1,0.5799613296985626,0.4738063514232635,0.6488746106624603,0.5718827306603392,96
monotone,9,0.1,monotone,9,4,10,0.1,0.5156095027923584,0.4364315718412399,0.6051440387964249,0.5202457653358579,96
monotone,9,0.1,monotone,9,4,20,0.1,0.4684051424264908,0.3985208719968796,0.517453595995903,0.4596724659204483,96
monotone,9,0.1,monotone,9,4,50,0.1,0.3991020768880844,0.3454532027244568,0.4553416594862938,0.3979363388692339,96
monotone,9,0.1,monotone,9,4,100,0.1,0.3497683107852936,0.2856004387140274,0.3976942300796509,0.3460881595189373,96
monotone,9,0.1,monotone,9,4,200,0.0372759372031493,0.28433758020401,0.25788616389036173,0.3414323925971985,0.29774917103350157,96
monotone,9,0.1,monotone,9,4,500,0.0372759372031493,0.21572881191968915,0.19521915912628168,0.2472172193229198,0.22581466039021805,96
monotone,9,0.1,monotone,15,7,1,0.1,0.7717716693878174,0.6456237286329269,0.8518053293228149,0.7671313248574734,96
monotone,9,0.1,monotone,15,7,2,0.0372759372031493,0.7413543462753296,0.6048369258642197,0.8108971118927002,0.7255499723056952,96
monotone,9,0.1,monotone,15,7,5,0.1,0.6080185770988464,0.5143632143735886,0.675079345703125,0.6056658380354444,96
monotone,9,0.1,monotone,15,7,10,0.1,0.5319456160068512,0.46310853213071823,0.5952686220407486,0.534384292550385,96
monotone,9,0.1,monotone,15,7,20,0.0372759372031493,0.46937084197998047,0.36945307254791254,0.5166396498680115,0.4539935067296028,96
monotone,9,0.1,monotone,15,7,50,0.0372759372031493,0.3802325427532196,0.3312553837895393,0.44600901007652277,0.390053841440628,96
monotone,9,0.1,monotone,15,7,100,0.1,0.331789031624794,0.2922505885362625,0.40936339646577835,0.3482428399535517,96
monotone,9,0.1,monotone,15,7,200,0.0372759372031493,0.26802103221416473,0.23140068352222437,0.29695941507816315,0.2717073831396798,96
monotone,9,0.1,monotone,15,7,500,0.0372759372031493,0.19830011576414106,0.17876307293772692,0.22865940630435938,0.20654050074517724,96
monotone,9,0.1,unconstrained,5,2,1,0.1,0.8055068254470825,0.7029496878385544,0.8662145733833313,0.7998443003743887,96
monotone,9,0.1,unconstrained,5,2,2,0.1,0.7015741467475891,0.6254581063985825,0.7433248311281204,0.7006329807142416,96
monotone,9,0.1,unconstrained,5,2,5,0.0372759372031493,0.6333273351192474,0.5669058710336685,0.6987140029668808,0.637743892458578,96
monotone,9,0.1,unconstrained,5,2,10,0.0372759372031493,0.5947187542915344,0.5201880633831024,0.6631515473127365,0.591448301759859,96
monotone,9,0.1,unconstrained,5,2,20,0.0372759372031493,0.5638259053230286,0.47386020421981806,0.625889852643013,0.5571249825879931,96
monotone,9,0.1,unconstrained,5,2,50,0.1,0.4949444383382797,0.4299066439270973,0.5568709820508957,0.49782154398659867,96
monotone,9,0.1,unconstrained,5,2,100,0.1,0.42910522222518915,0.3589750751852989,0.46505600214004517,0.42804463021457195,96
monotone,9,0.1,unconstrained,5,2,200,0.1,0.3631362169981003,0.32294742017984385,0.4255556017160415,0.37452569246913,96
monotone,9,0.1,unconstrained,5,2,500,0.0372759372031493,0.3090573698282242,0.26545643806457514,0.35856962949037546,0.3162775472737848,96
monotone,9,0.1,unconstrained,9,4,1,0.0372759372031493,0.8057039678096771,0.7078234106302261,0.8728639185428619,0.7869844399392605,96
monotone,9,0.1,unconstrained,9,4,2,0.0372759372031493,0.6632321774959564,0.610448494553566,0.7508465349674225,0.6787694928546747,96
monotone,9,0.1,unconstrained,9,4,5,0.0138949549437313,0.6255106925964355,0.5636979192495346,0.7035784721374512,0.63279045963039,96
monotone,9,0.1,unconstrained,9,4,10,0.0372759372031493,0.57921501994133,0.5104496628046036,0.6390809416770935,0.575014258424441,96
monotone,9,0.1,unconstrained,9,4,20,0.0372759372031493,0.537564605474472,0.45034404098987574,0.591323509812355,0.5261195345471302,96
monotone,9,0.1,unconstrained,9,4,50,0.0372759372031493,0.47269049286842346,0.3919107168912887,0.534955695271492,0.46133111882954836,96
monotone,9,0.1,unconstrained,9,4,100,0.0372759372031493,0.413467988371849,0.32729020714759827,0.46389396488666534,0.40435881866142154,96
monotone,9,0.1,unconstrained,9,4,200,0.0372759372031493,0.3352804034948349,0.28018044680356974,0.3879041895270347,0.3371384618803859,96
monotone,9,0.1,unconstrained,9,4,500,0.0372759372031493,0.2503800466656685,0.21393541991710663,0.2805086448788643,0.2585996085156997,96
monotone,9,0.1,unconstrained,15,7,1,0.0372759372031493,0.7127987742424011,0.6551570892333984,0.7831269651651382,0.7170017513756951,96
monotone,9,0.1,unconstrained,15,7,2,0.0372759372031493,0.6600689589977264,0.5833042412996292,0.7215641140937805,0.6587689826264977,96
monotone,9,0.1,unconstrained,15,7,5,0.0372759372031493,0.5878192186355591,0.5250988155603409,0.6629778742790222,0.5961106298491359,96
monotone,9,0.1,unconstrained,15,7,10,0.0372759372031493,0.5303259789943695,0.4797138944268226,0.6131024956703186,0.5422148347521821,96
monotone,9,0.1,unconstrained,15,7,20,0.0138949549437313,0.4844444692134857,0.42544241249561304,0.5537605881690979,0.4877197987710436,96
monotone,9,0.1,unconstrained,15,7,50,0.0138949549437313,0.4249688684940338,0.3488956391811371,0.4835598543286323,0.4204251719638705,96
monotone,9,0.1,unconstrained,15,7,100,0.0138949549437313,0.3626489192247391,0.307794764637947,0.4351032972335815,0.3693501049031814,96
monotone,9,0.1,unconstrained,15,7,200,0.0138949549437313,0.29489049315452576,0.2512577325105667,0.3617299273610115,0.3063396938766042,96
monotone,9,0.1,unconstrained,15,7,500,0.0138949549437313,0.2194404080510139,0.18845319747924805,0.2517124935984611,0.22115964209660885,96
monotone,13,0.0,monotone,5,2,1,0.1,0.6302153170108795,0.5829744189977646,0.6810756176710129,0.6427303220455846,96
monotone,13,0.0,monotone,5,2,2,0.1,0.5831869840621948,0.5388584583997726,0.6301679164171219,0.5895663745080432,96
monotone,13,0.0,monotone,5,2,5,0.1,0.5443406701087952,0.5080497711896896,0.5870125591754913,0.5482472774262229,96
monotone,13,0.0,monotone,5,2,10,0.1,0.5163996815681458,0.47760467231273646,0.5553779602050781,0.5167194201300541,96
monotone,13,0.0,monotone,5,2,20,0.1,0.48731315135955805,0.4554119780659675,0.5326985120773315,0.4916790500283241,96
monotone,13,0.0,monotone,5,2,50,0.1,0.4470290839672088,0.4147182106971741,0.4758558496832847,0.45284809079021215,96
monotone,13,0.0,monotone,5,2,100,0.1,0.40672142803668976,0.36427706480026245,0.4498943760991096,0.4101788739984234,96
monotone,13,0.0,monotone,5,2,200,0.1,0.3791681379079819,0.34171393513679504,0.42598758637905115,0.38451023896535236,96
monotone,13,0.0,monotone,5,2,500,0.0372759372031493,0.3513395488262176,0.29943621158599854,0.3817081674933433,0.34593609798078734,96
monotone,13,0.0,monotone,9,4,1,0.0372759372031493,0.6608039736747742,0.6027660667896271,0.709378570318222,0.6604883577674627,96
monotone,13,0.0,monotone,9,4,2,0.1,0.6123200058937073,0.5669254660606384,0.662834882736206,0.6104809126506249,96
monotone,13,0.0,monotone,9,4,5,0.1,0.5486243665218353,0.48740328103303904,0.5890484005212784,0.5465239025652409,96
monotone,13,0.0,monotone,9,4,10,0.1,0.49955524504184723,0.466425359249115,0.5450597554445267,0.5043720602989197,96
monotone,13,0.0,monotone,9,4,20,0.1,0.4743627160787582,0.4385647401213646,0.5213082432746887,0.4770037205889821,96
monotone,13,0.0,monotone,9,4,50,0.1,0.42963868379592896,0.3940315768122673,0.4716005474328995,0.4344405895099044,96
monotone,13,0.0,monotone,9,4,100,0.1,0.37977385520935053,0.33054162561893463,0.42907040566205973,0.38368376313398284,96
monotone,13,0.0,monotone,9,4,200,0.0372759372031493,0.3487898111343384,0.29854388535022736,0.3838702738285064,0.3435380480562647,96
monotone,13,0.0,monotone,9,4,500,0.0372759372031493,0.2921221852302551,0.23682706803083414,0.34062985330820084,0.29069018953790265,96
monotone,13,0.0,monotone,15,7,1,0.0372759372031493,0.6759121119976044,0.6206024289131165,0.7225711494684219,0.6762999805311362,96
monotone,13,0.0,monotone,15,7,2,0.1,0.6085428297519684,0.5736727118492126,0.6730229556560516,0.6183834234252572,96
monotone,13,0.0,monotone,15,7,5,0.1,0.5584583580493927,0.51010462641716,0.605735719203949,0.5599697781726718,96
monotone,13,0.0,monotone,15,7,10,0.0372759372031493,0.4970351606607437,0.4531252533197403,0.5351240038871765,0.49455263558775187,96
monotone,13,0.0,monotone,15,7,20,0.0372759372031493,0.45931872725486755,0.42360997200012207,0.5051893889904022,0.4614434040461977,96
monotone,13,0.0,monotone,15,7,50,0.0372759372031493,0.4159338027238846,0.37692220509052277,0.4572551771998405,0.41699176623175543,96
monotone,13,0.0,monotone,15,7,100,0.0372759372031493,0.3737422972917557,0.31675817072391504,0.4124248772859573,0.36695801715056103,96
monotone,13,0.0,monotone,15,7,200,0.0372759372031493,0.3245573937892914,0.27488743513822556,0.363724984228611,0.32433251369123656,96
monotone,13,0.0,monotone,15,7,500,0.0372759372031493,0.2649671286344528,0.22230821847915647,0.32073539495468134,0.2721612122841179,96
monotone,13,0.0,unconstrained,5,2,1,0.1,0.7248217463493347,0.6743959486484528,0.8076467961072922,0.7378106011698643,96
monotone,13,0.0,unconstrained,5,2,2,0.1,0.6689074039459229,0.6152699589729309,0.7212955802679062,0.6681343189751109,96
monotone,13,0.0,unconstrained,5,2,5,0.0372759372031493,0.5867372155189514,0.5485883951187134,0.6453542411327362,0.5928475158289075,96
monotone,13,0.0,unconstrained,5,2,10,0.0372759372031493,0.5552240312099457,0.5091641545295715,0.5957987010478973,0.5541124474257231,96
monotone,13,0.0,unconstrained,5,2,20,0.0372759372031493,0.5303902626037598,0.479901947081089,0.5649365782737732,0.5256722470124563,96
monotone,13,0.0,unconstrained,5,2,50,0.0138949549437313,0.49540069699287415,0.45333419740200037,0.5420109033584595,0.496113036138316,96
monotone,13,0.0,unconstrained,5,2,100,0.0372759372031493,0.46291238069534296,0.4133752733469009,0.5164296478033066,0.4635528788591425,96
monotone,13,0.0,unconstrained,5,2,200,0.1,0.4175445288419723,0.37439834326505655,0.47378712147474283,0.4233711368093888,96
monotone,13,0.0,unconstrained,5,2,500,0.0372759372031493,0.36021697521209717,0.317386157810688,0.4004487171769142,0.3641828329612811,96
monotone,13,0.0,unconstrained,9,4,1,0.0372759372031493,0.7555349767208099,0.6913603842258453,0.8634021431207657,0.7726667753110329,96
monotone,13,0.0,unconstrained,9,4,2,0.0372759372031493,0.643941730260849,0.6010930985212326,0.6874627023935318,0.6514620743691921,96
monotone,13,0.0,unconstrained,9,4,5,0.0372759372031493,0.6016025841236115,0.5699370801448822,0.633637398481369,0.5994879249483347,96
