target_kind,complexity,target_seed,noise_std,model,dim,eig_idx,lr,init_seed,step,train_rmse,val_rmse,test_rmse,seconds
monotone,5,7,0.0,unconstrained,9,4,0.0001,0,20,1.7076778411865234,1.7143943309783936,1.721376895904541,0.07981070806272328
monotone,5,7,0.0,unconstrained,9,4,0.0001,0,50,1.5034786462783813,1.6732521057128906,1.680192232131958,0.1073965000687167
monotone,5,7,0.0,unconstrained,9,4,0.0001,0,100,1.4611928462982178,1.606021523475647,1.6128919124603271,0.14155745797324926
monotone,5,7,0.0,unconstrained,9,4,0.0001,0,200,1.664329171180725,1.4754215478897095,1.482200026512146,0.19185845798347145
monotone,5,7,0.0,unconstrained,9,4,0.0001,1,1,0.31870293617248535,0.30341359972953796,0.3038032650947571,0.0005074160872027278
monotone,5,7,0.0,unconstrained,9,4,0.0001,1,2,0.3019794225692749,0.30248743295669556,0.3028748035430908,0.019400708028115332
monotone,5,7,0.0,unconstrained,9,4,0.0001,1,5,0.2726999521255493,0.2997744679450989,0.30015474557876587,0.03858154104091227
monotone,5,7,0.0,unconstrained,9,4,0.0001,1,10,0.2995806634426117,0.2953384220600128,0.29570451378822327,0.058169083087705076
monotone,5,7,0.0,unconstrained,9,4,0.0001,1,20,0.30364781618118286,0.2868480086326599,0.2871842086315155,0.07927141606342047
monotone,5,7,0.0,unconstrained,9,4,0.0001,1,50,0.2192557454109192,0.26363691687583923,0.26391032338142395,0.10650383308529854
monotone,5,7,0.0,unconstrained,9,4,0.0001,1,100,0.2110530585050583,0.23143348097801208,0.23156049847602844,0.14008441602345556
monotone,5,7,0.0,unconstrained,9,4,0.0001,1,200,0.18055975437164307,0.19144465029239655,0.19140511751174927,0.1890581250190735
monotone,5,7,0.0,unconstrained,9,4,0.001,0,1,1.8783295154571533,1.7270458936691284,1.7340437173843384,0.00037400005385279655
monotone,5,7,0.0,unconstrained,9,4,0.001,0,2,1.737553358078003,1.7131695747375488,1.7201502323150635,0.019217542023397982
monotone,5,7,0.0,unconstrained,9,4,0.001,0,5,1.747800588607788,1.672395944595337,1.679324746131897,0.03859170898795128
monotone,5,7,0.0,unconstrained,9,4,0.001,0,10,1.5406458377838135,1.6054617166519165,1.612310767173767,0.058661416987888515
monotone,5,7,0.0,unconstrained,9,4,0.001,0,20,1.4881483316421509,1.4763785600662231,1.4831194877624512,0.08023783401586115
monotone,5,7,0.0,unconstrained,9,4,0.001,0,50,0.968183696269989,1.0966722965240479,1.1030882596969604,0.10816120903473347
monotone,5,7,0.0,unconstrained,9,4,0.001,0,100,0.5302969813346863,0.59701007604599,0.6026766300201416,0.14240716700442135
monotone,5,7,0.0,unconstrained,9,4,0.001,0,200,0.16078250110149384,0.18213878571987152,0.1850830763578415,0.19175458408426493
monotone,5,7,0.0,unconstrained,9,4,0.001,1,1,0.31870293617248535,0.29515689611434937,0.29553571343421936,0.00036733399610966444
monotone,5,7,0.0,unconstrained,9,4,0.001,1,2,0.2936880588531494,0.28617969155311584,0.2865338921546936,0.018975791987031698
monotone,5,7,0.0,unconstrained,9,4,0.001,1,5,0.24048501253128052,0.26134002208709717,0.26161789894104004,0.03837874997407198
monotone,5,7,0.0,unconstrained,9,4,0.001,1,10,0.23376421630382538,0.22604860365390778,0.22618511319160461,0.058308125007897615
monotone,5,7,0.0,unconstrained,9,4,0.001,1,20,0.2042304128408432,0.18255089223384857,0.18248790502548218,0.07983833400066942
monotone,5,7,0.0,unconstrained,9,4,0.001,1,50,0.07197608053684235,0.13461655378341675,0.1346014142036438,0.10768799996003509
monotone,5,7,0.0,unconstrained,9,4,0.001,1,100,0.07294189929962158,0.07933308184146881,0.07934463769197464,0.14186470897402614
monotone,5,7,0.0,unconstrained,9,4,0.001,1,200,0.033701375126838684,0.038538895547389984,0.038821034133434296,0.1916471669683233
monotone,5,7,0.0,unconstrained,9,4,0.01,0,1,1.8783295154571533,1.5999102592468262,1.6067805290222168,0.00036420789547264576
monotone,5,7,0.0,unconstrained,9,4,0.01,0,2,1.6137477159500122,1.462607741355896,1.469318151473999,0.019295040983706713
monotone,5,7,0.0,unconstrained,9,4,0.01,0,5,1.2601909637451172,1.0737831592559814,1.0799895524978638,0.03873174998443574
monotone,5,7,0.0,unconstrained,9,4,0.01,0,10,0.6094979643821716,0.5315749645233154,0.537257730960846,0.05928891594521701
monotone,5,7,0.0,unconstrained,9,4,0.01,0,20,0.23968817293643951,0.2852950692176819,0.28492096066474915,0.08102904097177088
monotone,5,7,0.0,unconstrained,9,4,0.01,0,50,0.0690007135272026,0.08222441375255585,0.08289477974176407,0.10904695792123675
monotone,5,7,0.0,unconstrained,9,4,0.01,0,100,0.021522287279367447,0.022572053596377373,0.022620150819420815,0.1431548330001533
monotone,5,7,0.0,unconstrained,9,4,0.01,0,200,0.014065343886613846,0.014145794324576855,0.01411330234259367,0.1925486249383539
monotone,5,7,0.0,unconstrained,9,4,0.01,1,1,0.31870293617248535,0.2258804440498352,0.22612264752388,0.000379249919205904
monotone,5,7,0.0,unconstrained,9,4,0.01,1,2,0.2257295846939087,0.18236933648586273,0.18235911428928375,0.019078833982348442
monotone,5,7,0.0,unconstrained,9,4,0.01,1,5,0.14932206273078918,0.17267601191997528,0.17331917583942413,0.03827391692902893
monotone,5,7,0.0,unconstrained,9,4,0.01,1,10,0.0977245569229126,0.10007934272289276,0.09917191416025162,0.05826787499245256
monotone,5,7,0.0,unconstrained,9,4,0.01,1,20,0.06264804303646088,0.0631759762763977,0.0637594610452652,0.07997270894702524
monotone,5,7,0.0,unconstrained,9,4,0.01,1,50,0.03318876028060913,0.02881554514169693,0.028869329020380974,0.10800087498500943
monotone,5,7,0.0,unconstrained,9,4,0.01,1,100,0.014426269568502903,0.017767049372196198,0.01792065240442753,0.142138791969046
monotone,5,7,0.0,unconstrained,9,4,0.01,1,200,0.009949433617293835,0.014397570863366127,0.014524360187351704,0.19141849991865456
monotone,5,7,0.0,unconstrained,9,4,0.1,0,1,1.8783295154571533,0.5205571055412292,0.5265907049179077,0.00035283295437693596
monotone,5,7,0.0,unconstrained,9,4,0.1,0,2,0.5247898697853088,0.4539925456047058,0.453546404838562,0.01887995796278119
monotone,5,7,0.0,unconstrained,9,4,0.1,0,5,0.3723854422569275,0.4051397144794464,0.40688687562942505,0.038234291947446764
monotone,5,7,0.0,unconstrained,9,4,0.1,0,10,0.15995192527770996,0.17810721695423126,0.17865093052387238,0.05797275004442781
monotone,5,7,0.0,unconstrained,9,4,0.1,0,20,0.10816074907779694,0.07300722599029541,0.07334066182374954,0.07938400004059076
monotone,5,7,0.0,unconstrained,9,4,0.1,0,50,0.055630795657634735,0.05384056642651558,0.05436345562338829,0.10776641697157174
monotone,5,7,0.0,unconstrained,9,4,0.1,0,100,0.02255573868751526,0.026586560532450676,0.02685822919011116,0.14183737500570714
monotone,5,7,0.0,unconstrained,9,4,0.1,0,200,0.009185905568301678,0.013754710555076599,0.013777652755379677,0.19098312500864267
monotone,5,7,0.0,unconstrained,9,4,0.1,1,1,0.31870293617248535,0.676122784614563,0.6757932305335999,0.00036441697739064693
monotone,5,7,0.0,unconstrained,9,4,0.1,1,2,0.7198989987373352,0.4337576925754547,0.4324783980846405,0.01907345897052437
monotone,5,7,0.0,unconstrained,9,4,0.1,1,5,0.3035254180431366,0.22313092648983002,0.22464610636234283,0.0383909170050174
monotone,5,7,0.0,unconstrained,9,4,0.1,1,10,0.10717886686325073,0.17280787229537964,0.17302753031253815,0.05852974997833371
monotone,5,7,0.0,unconstrained,9,4,0.1,1,20,0.09048577398061752,0.14096683263778687,0.14166030287742615,0.08007799996994436
monotone,5,7,0.0,unconstrained,9,4,0.1,1,50,0.09503540396690369,0.05719940364360809,0.05735398828983307,0.10821595892775804
monotone,5,7,0.0,unconstrained,9,4,0.1,1,100,0.032929837703704834,0.04591008648276329,0.0457819402217865,0.1411794169107452
monotone,5,7,0.0,unconstrained,9,4,0.1,1,200,0.041232671588659286,0.0173577219247818,0.01742684096097946,0.19104154198430479
monotone,5,7,0.0,monotone,9,4,0.0001,0,1,1.0689210891723633,1.0708106756210327,1.070068597793579,0.00043216708581894636
monotone,5,7,0.0,monotone,9,4,0.0001,0,2,1.0712722539901733,1.0703344345092773,1.0695927143096924,0.01879087509587407
monotone,5,7,0.0,monotone,9,4,0.0001,0,5,1.0687589645385742,1.0689369440078735,1.068197250366211,0.03775512508582324
monotone,5,7,0.0,monotone,9,4,0.0001,0,10,1.0116915702819824,1.0665833950042725,1.065847635269165,0.05749629205092788
monotone,5,7,0.0,monotone,9,4,0.0001,0,20,1.026772379875183,1.0619494915008545,1.0612225532531738,0.07801941700745374
monotone,5,7,0.0,monotone,9,4,0.0001,0,50,1.0473010540008545,1.0475767850875854,1.0468772649765015,0.10565116698853672
monotone,5,7,0.0,monotone,9,4,0.0001,0,100,0.9682551026344299,1.0232254266738892,1.0225791931152344,0.1400384590961039
monotone,5,7,0.0,monotone,9,4,0.0001,0,200,1.0725023746490479,0.9750989079475403,0.974550187587738,0.18976758408825845
monotone,5,7,0.0,monotone,9,4,0.0001,1,1,0.8463352918624878,0.8380056619644165,0.8374429941177368,0.0003759590908885002
monotone,5,7,0.0,monotone,9,4,0.0001,1,2,0.8208951950073242,0.8375080227851868,0.8369461894035339,0.018213084083981812
monotone,5,7,0.0,monotone,9,4,0.0001,1,5,0.8317298293113708,0.8360061049461365,0.8354471921920776,0.03657125006429851
monotone,5,7,0.0,monotone,9,4,0.0001,1,10,0.80336594581604,0.8335060477256775,0.8329524397850037,0.05567891709506512
monotone,5,7,0.0,monotone,9,4,0.0001,1,20,0.7833049297332764,0.8285412788391113,0.8279983997344971,0.07647375005763024
monotone,5,7,0.0,monotone,9,4,0.0001,1,50,0.8166907429695129,0.8137518167495728,0.8132340908050537,0.10304354201070964
monotone,5,7,0.0,monotone,9,4,0.0001,1,100,0.7108365297317505,0.7894952297210693,0.7890198230743408,0.13519104209262878
monotone,5,7,0.0,monotone,9,4,0.0001,1,200,0.7409234642982483,0.745635449886322,0.7451937794685364,0.18364995904266834
monotone,5,7,0.0,monotone,9,4,0.001,0,1,1.0689210891723633,1.0664629936218262,1.0657230615615845,0.0005099170375615358
monotone,5,7,0.0,monotone,9,4,0.001,0,2,1.0668669939041138,1.0616722106933594,1.0609381198883057,0.018772667041048408
monotone,5,7,0.0,monotone,9,4,0.001,0,5,1.0515854358673096,1.0475239753723145,1.0468124151229858,0.037852416979148984
monotone,5,7,0.0,monotone,9,4,0.001,0,10,0.9747838377952576,1.023476481437683,1.0228095054626465,0.05772954202257097
monotone,5,7,0.0,monotone,9,4,0.001,0,20,0.947253406047821,0.9760695099830627,0.9755053520202637,0.0793488749768585
monotone,5,7,0.0,monotone,9,4,0.001,0,50,0.8440625071525574,0.8406073451042175,0.8403306603431702,0.10715762502513826
monotone,5,7,0.0,monotone,9,4,0.001,0,100,0.6775659918785095,0.7124097943305969,0.7118736505508423,0.14068512502126396
monotone,5,7,0.0,monotone,9,4,0.001,0,200,0.601301372051239,0.5590114593505859,0.5578426122665405,0.1891338339773938
monotone,5,7,0.0,monotone,9,4,0.001,1,1,0.8463352918624878,0.8334373831748962,0.8328863978385925,0.0003933750558644533
monotone,5,7,0.0,monotone,9,4,0.001,1,2,0.8165318369865417,0.8284482359886169,0.8279052376747131,0.018089083023369312
monotone,5,7,0.0,monotone,9,4,0.001,1,5,0.8136136531829834,0.8133915066719055,0.8128748536109924,0.03649495809804648
monotone,5,7,0.0,monotone,9,4,0.001,1,10,0.7641360759735107,0.788526177406311,0.7880498766899109,0.055775958113372326
monotone,5,7,0.0,monotone,9,4,0.001,1,20,0.7051277756690979,0.7426709532737732,0.7422484755516052,0.07631600007880479
monotone,5,7,0.0,monotone,9,4,0.001,1,50,0.6546908617019653,0.6582062840461731,0.6571277976036072,0.10334191704168916
monotone,5,7,0.0,monotone,9,4,0.001,1,100,0.49423059821128845,0.5607770681381226,0.5593975782394409,0.13625966710969806
monotone,5,7,0.0,monotone,9,4,0.001,1,200,0.4269755482673645,0.43174630403518677,0.430067241191864,0.1823972921120003
monotone,5,7,0.0,monotone,9,4,0.01,0,1,1.0689210891723633,1.0222663879394531,1.02156662940979,0.0003721659304574132
monotone,5,7,0.0,monotone,9,4,0.01,0,2,1.0220383405685425,0.9730480909347534,0.9724496603012085,0.01864654093515128
monotone,5,7,0.0,monotone,9,4,0.01,0,5,0.8797123432159424,0.8391287922859192,0.8387112021446228,0.03763458295725286
monotone,5,7,0.0,monotone,9,4,0.01,0,10,0.7140499949455261,0.7383929491043091,0.737248957157135,0.05685645795892924
monotone,5,7,0.0,monotone,9,4,0.01,0,20,0.568462610244751,0.5741934776306152,0.5726054310798645,0.07779029093217105
monotone,5,7,0.0,monotone,9,4,0.01,0,50,0.3300260603427887,0.29375529289245605,0.2920738458633423,0.10417075001168996
monotone,5,7,0.0,monotone,9,4,0.01,0,100,0.13515938818454742,0.1325065791606903,0.13210396468639374,0.13579133292660117
monotone,5,7,0.0,monotone,9,4,0.01,0,200,0.04608003795146942,0.056637879461050034,0.056778185069561005,0.18207270791754127
monotone,5,7,0.0,monotone,9,4,0.01,1,1,0.8463352918624878,0.7876712679862976,0.7872285842895508,0.0003646670375019312
monotone,5,7,0.0,monotone,9,4,0.01,1,2,0.7723402380943298,0.7411302924156189,0.7406677007675171,0.01796445797663182
monotone,5,7,0.0,monotone,9,4,0.01,1,5,0.6863789558410645,0.6666941046714783,0.6654892563819885,0.036410124972462654
monotone,5,7,0.0,monotone,9,4,0.01,1,10,0.5567437410354614,0.5708128809928894,0.5691692233085632,0.05568354204297066
monotone,5,7,0.0,monotone,9,4,0.01,1,20,0.41815394163131714,0.43584567308425903,0.4340991675853729,0.0756451670313254
monotone,5,7,0.0,monotone,9,4,0.01,1,50,0.20647794008255005,0.21861182153224945,0.21731039881706238,0.10105691698845476
monotone,5,7,0.0,monotone,9,4,0.01,1,100,0.0952024981379509,0.10695726424455643,0.10680362582206726,0.13145887502469122
monotone,5,7,0.0,monotone,9,4,0.01,1,200,0.04305693507194519,0.047884147614240646,0.04820697009563446,0.17662183300126344
monotone,5,7,0.0,monotone,9,4,0.1,0,1,1.0689210891723633,0.7567999958992004,0.7554999589920044,0.000363041996024549
monotone,5,7,0.0,monotone,9,4,0.1,0,2,0.7628859877586365,0.6163779497146606,0.6152498722076416,0.018451291951350868
monotone,5,7,0.0,monotone,9,4,0.1,0,5,0.42609313130378723,0.37125635147094727,0.36872005462646484,0.03719629195984453
monotone,5,7,0.0,monotone,9,4,0.1,0,10,0.13908490538597107,0.11566412448883057,0.1160549446940422,0.05551895790267736
monotone,5,7,0.0,monotone,9,4,0.1,0,20,0.09776648133993149,0.09204098582267761,0.09309011697769165,0.07661316695157439
monotone,5,7,0.0,monotone,9,4,0.1,0,50,0.0682000145316124,0.06727709621191025,0.06735049188137054,0.10397424991242588
monotone,5,7,0.0,monotone,9,4,0.1,0,100,0.02791406400501728,0.027180008590221405,0.02756108157336712,0.13847554195672274
monotone,5,7,0.0,monotone,9,4,0.1,0,200,0.01752639189362526,0.019105182960629463,0.019290413707494736,0.1887026249896735
monotone,5,7,0.0,monotone,9,4,0.1,1,1,0.8463352918624878,0.7486651539802551,0.7468609809875488,0.0003909169463440776
monotone,5,7,0.0,monotone,9,4,0.1,1,2,0.6830969452857971,0.5995416641235352,0.5976262092590332,0.01850491703953594
monotone,5,7,0.0,monotone,9,4,0.1,1,5,0.43137988448143005,0.3256717622280121,0.3243861794471741,0.0371107499813661
monotone,5,7,0.0,monotone,9,4,0.1,1,10,0.1826196312904358,0.17257444560527802,0.17478102445602417,0.056647000019438565
monotone,5,7,0.0,monotone,9,4,0.1,1,20,0.22811511158943176,0.21303294599056244,0.21648189425468445,0.07674004195723683
monotone,5,7,0.0,monotone,9,4,0.1,1,50,0.16668562591075897,0.16470330953598022,0.1656007468700409,0.10295929200947285
monotone,5,7,0.0,monotone,9,4,0.1,1,100,0.14120398461818695,0.18595844507217407,0.18786734342575073,0.1364553750026971
monotone,5,7,0.0,monotone,9,4,0.1,1,200,0.026302577927708626,0.02988230250775814,0.03002859279513359,0.18501245800871402
monotone,5,7,0.0,unconstrained,17,8,0.0001,0,1,0.8606544137001038,0.7508361339569092,0.7593890428543091,0.0007733749225735664
monotone,5,7,0.0,unconstrained,17,8,0.0001,0,2,0.7573094367980957,0.7489391565322876,0.7574750185012817,0.05387787497602403
monotone,5,7,0.0,unconstrained,17,8,0.0001,0,5,0.7816875576972961,0.7434672713279724,0.7519546747207642,0.10831491695716977
monotone,5,7,0.0,unconstrained,17,8,0.0001,0,10,0.7028351426124573,0.7347412705421448,0.743158221244812,0.16377145797014236
monotone,5,7,0.0,unconstrained,17,8,0.0001,0,20,0.7363290786743164,0.7175705432891846,0.725855827331543,0.22309549991041422
monotone,5,7,0.0,unconstrained,17,8,0.0001,0,50,0.49921053647994995,0.6638234257698059,0.6716421246528625,0.29626533295959234
monotone,5,7,0.0,unconstrained,17,8,0.0001,0,100,0.4967663884162903,0.5859475135803223,0.5931490063667297,0.3838631670223549
monotone,5,7,0.0,unconstrained,17,8,0.0001,0,200,0.47876986861228943,0.46454504132270813,0.4706488251686096,0.5060779169434682
monotone,5,7,0.0,unconstrained,17,8,0.0001,1,1,1.266309142112732,1.366166591644287,1.377633810043335,0.0007349579827859998
monotone,5,7,0.0,unconstrained,17,8,0.0001,1,2,1.3820420503616333,1.3639289140701294,1.3753836154937744,0.05163254193030298
monotone,5,7,0.0,unconstrained,17,8,0.0001,1,5,1.202925205230713,1.357247233390808,1.3686662912368774,0.10341108299326152
monotone,5,7,0.0,unconstrained,17,8,0.0001,1,10,1.4761937856674194,1.3462047576904297,1.3575584888458252,0.15654741693288088
monotone,5,7,0.0,unconstrained,17,8,0.0001,1,20,1.323018193244934,1.3245893716812134,1.3358134031295776,0.2131177500123158
monotone,5,7,0.0,unconstrained,17,8,0.0001,1,50,1.3665794134140015,1.2616714239120483,1.2725673913955688,0.2790425419807434
monotone,5,7,0.0,unconstrained,17,8,0.0001,1,100,1.0279675722122192,1.154597520828247,1.1647958755493164,0.3591833329992369
monotone,5,7,0.0,unconstrained,17,8,0.0001,1,200,0.9860393404960632,0.9659647345542908,0.9750661253929138,0.47721899999305606
monotone,5,7,0.0,unconstrained,17,8,0.001,0,1,0.8606544137001038,0.7338686585426331,0.7422292828559875,0.0009184170048683882
monotone,5,7,0.0,unconstrained,17,8,0.001,0,2,0.7397522926330566,0.7153900265693665,0.723581850528717,0.053821375011466444
monotone,5,7,0.0,unconstrained,17,8,0.001,0,5,0.7108054161071777,0.6638070344924927,0.6715248227119446,0.10765737493056804
monotone,5,7,0.0,unconstrained,17,8,0.001,0,10,0.579429566860199,0.5875962376594543,0.594653844833374,0.16325454192701727
monotone,5,7,0.0,unconstrained,17,8,0.001,0,20,0.47304752469062805,0.46119022369384766,0.46715471148490906,0.22248062503058463
monotone,5,7,0.0,unconstrained,17,8,0.001,0,50,0.24211852252483368,0.24890196323394775,0.2504541575908661,0.29630525002721697
monotone,5,7,0.0,unconstrained,17,8,0.001,0,100,0.13331370055675507,0.14312346279621124,0.14365644752979279,0.38401699997484684
monotone,5,7,0.0,unconstrained,17,8,0.001,0,200,0.04653521254658699,0.06434020400047302,0.06458494812250137,0.5069556250236928
monotone,5,7,0.0,unconstrained,17,8,0.001,1,1,1.266309142112732,1.3457846641540527,1.3571503162384033,0.0007908330298960209
monotone,5,7,0.0,unconstrained,17,8,0.001,1,2,1.362123966217041,1.3233866691589355,1.334627628326416,0.051551542012020946
monotone,5,7,0.0,unconstrained,17,8,0.001,1,5,1.1275296211242676,1.2565549612045288,1.2674371004104614,0.10352800006512552
monotone,5,7,0.0,unconstrained,17,8,0.001,1,10,1.2861322164535522,1.1464334726333618,1.156661868095398,0.1571154580451548
monotone,5,7,0.0,unconstrained,17,8,0.001,1,20,0.9552964568138123,0.9384316802024841,0.947356641292572,0.21407858305610716
monotone,5,7,0.0,unconstrained,17,8,0.001,1,50,0.5133886337280273,0.45364728569984436,0.4591716229915619,0.2842623330652714
monotone,5,7,0.0,unconstrained,17,8,0.001,1,100,0.10803771018981934,0.12348032742738724,0.12483618408441544,0.3668995420448482
monotone,5,7,0.0,unconstrained,17,8,0.001,1,200,0.04671137407422066,0.06457474082708359,0.06532019376754761,0.4832430829992518
monotone,5,7,0.0,unconstrained,17,8,0.01,0,1,0.8606544137001038,0.5923662781715393,0.5989896655082703,0.0008094171062111855
monotone,5,7,0.0,unconstrained,17,8,0.01,0,2,0.595880925655365,0.4697010815143585,0.47533679008483887,0.05381041707005352
monotone,5,7,0.0,unconstrained,17,8,0.01,0,5,0.2690768539905548,0.27228477597236633,0.2721134424209595,0.10849345801398158
monotone,5,7,0.0,unconstrained,17,8,0.01,0,10,0.2590720057487488,0.2975423336029053,0.2925698459148407,0.16421312501188368
monotone,5,7,0.0,unconstrained,17,8,0.01,0,20,0.18497446179389954,0.2005244344472885,0.20122109353542328,0.2234043750213459
monotone,5,7,0.0,unconstrained,17,8,0.01,0,50,0.03733062371611595,0.044927582144737244,0.04573049023747444,0.29699620802421123
monotone,5,7,0.0,unconstrained,17,8,0.01,0,100,0.018749209120869637,0.021616781130433083,0.021740980446338654,0.3845013329992071
monotone,5,7,0.0,unconstrained,17,8,0.01,0,200,0.01477899681776762,0.016545448452234268,0.016610363498330116,0.5054220421006903
monotone,5,7,0.0,unconstrained,17,8,0.01,1,1,1.266309142112732,1.1425049304962158,1.1527867317199707,0.0007509170100092888
monotone,5,7,0.0,unconstrained,17,8,0.01,1,2,1.1636313199996948,0.9235843420028687,0.9326322674751282,0.05109454190824181
monotone,5,7,0.0,unconstrained,17,8,0.01,1,5,0.45201727747917175,0.3788125514984131,0.3830011188983917,0.10328699997626245
monotone,5,7,0.0,unconstrained,17,8,0.01,1,10,0.12913493812084198,0.19631196558475494,0.19574005901813507,0.15586391696706414
monotone,5,7,0.0,unconstrained,17,8,0.01,1,20,0.13386714458465576,0.15482544898986816,0.15522870421409607,0.21238683396950364
monotone,5,7,0.0,unconstrained,17,8,0.01,1,50,0.03716541826725006,0.03831483796238899,0.03787115216255188,0.28473924996796995
monotone,5,7,0.0,unconstrained,17,8,0.01,1,100,0.019604865461587906,0.02423933707177639,0.02438417263329029,0.3708620839752257
monotone,5,7,0.0,unconstrained,17,8,0.01,1,200,0.019435131922364235,0.01646432653069496,0.01660441793501377,0.49218383396510035
monotone,5,7,0.0,unconstrained,17,8,0.1,0,1,0.8606544137001038,0.4873964786529541,0.4873583912849426,0.0007834580028429627
monotone,5,7,0.0,unconstrained,17,8,0.1,0,2,0.44700342416763306,0.40166762471199036,0.40087389945983887,0.05362258304376155
monotone,5,7,0.0,unconstrained,17,8,0.1,0,5,0.2842024564743042,0.21915963292121887,0.22071005403995514,0.107533875037916
monotone,5,7,0.0,unconstrained,17,8,0.1,0,10,0.24407465755939484,0.18692547082901,0.1870720088481903,0.16335916600655764
monotone,5,7,0.0,unconstrained,17,8,0.1,0,20,0.15696990489959717,0.1948315054178238,0.1941189467906952,0.2216882910579443
monotone,5,7,0.0,unconstrained,17,8,0.1,0,50,0.07881202548742294,0.06998410820960999,0.07039214670658112,0.29456633306108415
monotone,5,7,0.0,unconstrained,17,8,0.1,0,100,0.040922991931438446,0.037998493760824203,0.03821275383234024,0.38140170800033957
monotone,5,7,0.0,unconstrained,17,8,0.1,0,200,0.08075681328773499,0.07641886174678802,0.07635828107595444,0.5013229160103947
monotone,5,7,0.0,unconstrained,17,8,0.1,1,1,1.266309142112732,0.14475828409194946,0.14524751901626587,0.0007685830350965261
monotone,5,7,0.0,unconstrained,17,8,0.1,1,2,0.1498737931251526,0.406961053609848,0.4081089198589325,0.05197883304208517
monotone,5,7,0.0,unconstrained,17,8,0.1,1,5,0.302602082490921,0.1977672278881073,0.19897598028182983,0.1056238750461489
monotone,5,7,0.0,unconstrained,17,8,0.1,1,10,0.11065486073493958,0.23178771138191223,0.23075470328330994,0.16020966693758965
monotone,5,7,0.0,unconstrained,17,8,0.1,1,20,0.13623134791851044,0.29383426904678345,0.29313892126083374,0.21998954203445464
monotone,5,7,0.0,unconstrained,17,8,0.1,1,50,0.08746229857206345,0.06954143196344376,0.07014676928520203,0.29483316699042916
monotone,5,7,0.0,unconstrained,17,8,0.1,1,100,0.02986893802881241,0.02946317568421364,0.029176762327551842,0.38205404195468873
monotone,5,7,0.0,unconstrained,17,8,0.1,1,200,0.05383888632059097,0.059536758810281754,0.0594659261405468,0.5058840420097113
monotone,5,7,0.0,monotone,17,8,0.0001,0,1,0.8293430209159851,0.8297746777534485,0.8289090991020203,0.0007708329940214753
monotone,5,7,0.0,monotone,17,8,0.0001,0,2,0.8230152130126953,0.8290098905563354,0.8281470537185669,0.05153199995402247
monotone,5,7,0.0,monotone,17,8,0.0001,0,5,0.8248684406280518,0.8267855644226074,0.8259298205375671,0.10421270795632154
monotone,5,7,0.0,monotone,17,8,0.0001,0,10,0.7820714116096497,0.8230659365653992,0.8222227096557617,0.15758112503681332
monotone,5,7,0.0,monotone,17,8,0.0001,0,20,0.7806226015090942,0.8158628940582275,0.8150469064712524,0.21376545797102153
monotone,5,7,0.0,monotone,17,8,0.0001,0,50,0.8054105639457703,0.7948329448699951,0.7940996289253235,0.28373699996154755
monotone,5,7,0.0,monotone,17,8,0.0001,0,100,0.7245182394981384,0.7656139731407166,0.7649446129798889,0.3652703750412911
monotone,5,7,0.0,monotone,17,8,0.0001,0,200,0.7819439768791199,0.7196199893951416,0.7188475728034973,0.4793094580527395
monotone,5,7,0.0,monotone,17,8,0.0001,1,1,0.8616639375686646,0.8373053669929504,0.8359812498092651,0.0007971659069880843
monotone,5,7,0.0,monotone,17,8,0.0001,1,2,0.7927265763282776,0.836820125579834,0.8354982137680054,0.050346624921076
monotone,5,7,0.0,monotone,17,8,0.0001,1,5,0.8326961398124695,0.8353418707847595,0.8340288400650024,0.101874457905069
monotone,5,7,0.0,monotone,17,8,0.0001,1,10,0.8026652932167053,0.8329578042030334,0.8316577076911926,0.15403616591356695
monotone,5,7,0.0,monotone,17,8,0.0001,1,20,0.7835007309913635,0.8284837007522583,0.8272056579589844,0.2092163749039173
monotone,5,7,0.0,monotone,17,8,0.0001,1,50,0.8122493028640747,0.8170740008354187,0.8158245086669922,0.2779918749583885
monotone,5,7,0.0,monotone,17,8,0.0001,1,100,0.701786994934082,0.7949768900871277,0.7937528491020203,0.3581351659959182
monotone,5,7,0.0,monotone,17,8,0.0001,1,200,0.758802592754364,0.7555122971534729,0.7542645931243896,0.47025933291297406
monotone,5,7,0.0,monotone,17,8,0.001,0,1,0.8293430209159851,0.8228237628936768,0.8219740986824036,0.0008081670384854078
monotone,5,7,0.0,monotone,17,8,0.001,0,2,0.8159086108207703,0.8152499198913574,0.8144292831420898,0.050817291950806975
monotone,5,7,0.0,monotone,17,8,0.001,0,5,0.7982801198959351,0.7941668629646301,0.7934238910675049,0.10235149995423853
monotone,5,7,0.0,monotone,17,8,0.001,0,10,0.734980046749115,0.7682945132255554,0.7674677968025208,0.15429395902901888
monotone,5,7,0.0,monotone,17,8,0.001,0,20,0.6948156356811523,0.7254691123962402,0.724613606929779,0.21285895898472518
monotone,5,7,0.0,monotone,17,8,0.001,0,50,0.6640192866325378,0.6414124369621277,0.6400949358940125,0.2863821249920875
monotone,5,7,0.0,monotone,17,8,0.001,0,100,0.5441041588783264,0.5659366846084595,0.5644211173057556,0.3732620000373572
monotone,5,7,0.0,monotone,17,8,0.001,0,200,0.4891992509365082,0.4632778763771057,0.46165016293525696,0.49212874996010214
monotone,5,7,0.0,monotone,17,8,0.001,1,1,0.8616639375686646,0.8327000737190247,0.8314148187637329,0.0008670419920235872
