protocol,optimizer,split_seed,train_pool_size,phase,train_size,data_seed,model,dim,rank,parameters_per_identity,num_parameters,lr,init_seed,val_rmse,val_warm_fraction,test_rmse,test_warm_fraction
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,3,5,6,991423,0.005179474679231213,1,0.8131204977888157,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,3,5,6,991423,0.005179474679231213,1,0.8024094647114562,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,3,5,6,991423,0.005179474679231213,2,1.0682367046944665,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,3,5,6,991423,0.005179474679231213,2,0.9413711583871558,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,3,5,6,991423,0.005179474679231213,2,0.8599670720954237,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,3,5,6,991423,0.005179474679231213,2,0.8149668840111857,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,3,5,6,991423,0.005179474679231213,2,0.8024332116280296,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,3,5,6,991423,0.005179474679231213,3,1.0682418277419927,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,3,5,6,991423,0.005179474679231213,3,0.9422891234202035,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,3,5,6,991423,0.005179474679231213,3,0.8586015450619164,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,3,5,6,991423,0.005179474679231213,3,0.8127723533765695,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,3,5,6,991423,0.005179474679231213,3,0.8023516053331085,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,3,5,6,991423,0.005179474679231213,4,1.0682439271091149,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,3,5,6,991423,0.005179474679231213,4,0.9425285124209325,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,3,5,6,991423,0.005179474679231213,4,0.8604675609951751,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,3,5,6,991423,0.005179474679231213,4,0.8123159493934656,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,3,5,6,991423,0.005179474679231213,4,0.8007178561785488,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,3,5,6,991423,0.005179474679231213,5,1.0682401512322541,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,3,5,6,991423,0.005179474679231213,5,0.9416431222133425,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,3,5,6,991423,0.005179474679231213,5,0.8582205049236139,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,3,5,6,991423,0.005179474679231213,5,0.8137489486484967,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,3,5,6,991423,0.005179474679231213,5,0.8018181522307231,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,3,5,6,991423,0.005179474679231213,6,1.0682291529480734,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,3,5,6,991423,0.005179474679231213,6,0.940177582755949,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,3,5,6,991423,0.005179474679231213,6,0.8587601638347869,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,3,5,6,991423,0.005179474679231213,6,0.8141149471955381,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,3,5,6,991423,0.005179474679231213,6,0.8013162280549104,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,3,5,6,991423,0.005179474679231213,7,1.0682414684788553,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,3,5,6,991423,0.005179474679231213,7,0.9419938748752312,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,3,5,6,991423,0.005179474679231213,7,0.8593387962825968,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,3,5,6,991423,0.005179474679231213,7,0.8130200992114991,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,3,5,6,991423,0.005179474679231213,7,0.8019903451293743,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,3,5,6,991423,0.013894954943731374,0,0.973406337156674,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,3,5,6,991423,0.013894954943731374,0,0.9088369850230937,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,3,5,6,991423,0.013894954943731374,0,0.8598139791905182,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,3,5,6,991423,0.013894954943731374,0,0.8231579355359699,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,3,5,6,991423,0.013894954943731374,0,0.8134240445687652,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,3,5,6,991423,0.013894954943731374,1,0.9733962643177176,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,3,5,6,991423,0.013894954943731374,1,0.9088710179891527,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,3,5,6,991423,0.013894954943731374,1,0.8599311924243743,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,3,5,6,991423,0.013894954943731374,1,0.8235288577186342,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,3,5,6,991423,0.013894954943731374,1,0.8123845339323763,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,3,5,6,991423,0.013894954943731374,2,0.9733888405664828,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,3,5,6,991423,0.013894954943731374,2,0.908115476350311,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,3,5,6,991423,0.013894954943731374,2,0.8598833301152387,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,3,5,6,991423,0.013894954943731374,2,0.823342039608801,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,3,5,6,991423,0.013894954943731374,2,0.811781571459734,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,3,5,6,991423,0.013894954943731374,3,0.9734057343447982,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,3,5,6,991423,0.013894954943731374,3,0.9088787321344188,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,3,5,6,991423,0.013894954943731374,3,0.8592261134760302,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,3,5,6,991423,0.013894954943731374,3,0.8242594286491072,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,3,5,6,991423,0.013894954943731374,3,0.8123587476090678,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,3,5,6,991423,0.013894954943731374,4,0.973416240690845,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,3,5,6,991423,0.013894954943731374,4,0.9099483735862788,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,3,5,6,991423,0.013894954943731374,4,0.8624655719946882,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,3,5,6,991423,0.013894954943731374,4,0.8236389119708889,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,3,5,6,991423,0.013894954943731374,4,0.81232039888079,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,3,5,6,991423,0.013894954943731374,5,0.9733988718386882,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,3,5,6,991423,0.013894954943731374,5,0.908123639974843,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,3,5,6,991423,0.013894954943731374,5,0.8591110581663998,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,3,5,6,991423,0.013894954943731374,5,0.8242225399269967,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,3,5,6,991423,0.013894954943731374,5,0.8128481186573788,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,3,5,6,991423,0.013894954943731374,6,0.9733663211658594,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,3,5,6,991423,0.013894954943731374,6,0.9065941649398925,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,3,5,6,991423,0.013894954943731374,6,0.8584603396966208,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,3,5,6,991423,0.013894954943731374,6,0.8235468891063092,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,3,5,6,991423,0.013894954943731374,6,0.8122059875643396,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,3,5,6,991423,0.013894954943731374,7,0.9733955618695788,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,3,5,6,991423,0.013894954943731374,7,0.9092393348291474,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,3,5,6,991423,0.013894954943731374,7,0.8606099287008373,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,3,5,6,991423,0.013894954943731374,7,0.8245276302238578,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,3,5,6,991423,0.013894954943731374,7,0.813101850061411,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,3,5,6,991423,0.03727593720314938,0,0.9419833897025294,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,3,5,6,991423,0.03727593720314938,0,0.9183404959160352,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,3,5,6,991423,0.03727593720314938,0,0.912869910669031,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,3,5,6,991423,0.03727593720314938,0,0.88154920332416,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,3,5,6,991423,0.03727593720314938,0,0.8462634418389545,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,3,5,6,991423,0.03727593720314938,1,0.9420672070559829,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,3,5,6,991423,0.03727593720314938,1,0.9187746007578913,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,3,5,6,991423,0.03727593720314938,1,0.9130006312289414,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,3,5,6,991423,0.03727593720314938,1,0.8817794123131754,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,3,5,6,991423,0.03727593720314938,1,0.8458119057635742,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,3,5,6,991423,0.03727593720314938,2,0.9419688298006138,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,3,5,6,991423,0.03727593720314938,2,0.918348343607265,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,3,5,6,991423,0.03727593720314938,2,0.9118460586516728,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,3,5,6,991423,0.03727593720314938,2,0.8818898542216265,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,3,5,6,991423,0.03727593720314938,2,0.8453782183246303,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,3,5,6,991423,0.03727593720314938,3,0.9419544459899047,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,3,5,6,991423,0.03727593720314938,3,0.9180012366183276,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,3,5,6,991423,0.03727593720314938,3,0.9127485137692956,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,3,5,6,991423,0.03727593720314938,3,0.8831587656442431,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,3,5,6,991423,0.03727593720314938,3,0.8464015261149479,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,3,5,6,991423,0.03727593720314938,4,0.9420830960481564,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,3,5,6,991423,0.03727593720314938,4,0.919244809225626,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,3,5,6,991423,0.03727593720314938,4,0.9147106600620071,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,3,5,6,991423,0.03727593720314938,4,0.8821405440690628,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,3,5,6,991423,0.03727593720314938,4,0.8463003698211319,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,3,5,6,991423,0.03727593720314938,5,0.9420464553261014,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,3,5,6,991423,0.03727593720314938,5,0.9183822009260926,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,3,5,6,991423,0.03727593720314938,5,0.9125685223089289,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,3,5,6,991423,0.03727593720314938,5,0.8822584825697407,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,3,5,6,991423,0.03727593720314938,5,0.8464434273891832,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,3,5,6,991423,0.03727593720314938,6,0.9420126539817841,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,3,5,6,991423,0.03727593720314938,6,0.9179774170406987,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,3,5,6,991423,0.03727593720314938,6,0.9121281647134954,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,3,5,6,991423,0.03727593720314938,6,0.8814414940184737,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,3,5,6,991423,0.03727593720314938,6,0.8460366713502081,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,3,5,6,991423,0.03727593720314938,7,0.9420182343703981,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,3,5,6,991423,0.03727593720314938,7,0.9181800036672509,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,3,5,6,991423,0.03727593720314938,7,0.9126988461352064,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,3,5,6,991423,0.03727593720314938,7,0.8827323717276343,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,3,5,6,991423,0.03727593720314938,7,0.8458117861405136,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,3,5,6,991423,0.1,0,0.9670807045989737,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,3,5,6,991423,0.1,0,1.0467019137685152,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,3,5,6,991423,0.1,0,1.1250753816459234,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,3,5,6,991423,0.1,0,1.0437678302259488,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,3,5,6,991423,0.1,0,0.9415231596888672,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,3,5,6,991423,0.1,1,0.9675611411747219,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,3,5,6,991423,0.1,1,1.0467058818248842,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,3,5,6,991423,0.1,1,1.1250427643637186,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,3,5,6,991423,0.1,1,1.0412706557237206,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,3,5,6,991423,0.1,1,0.9414162692249314,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,3,5,6,991423,0.1,2,0.9667030934504826,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,3,5,6,991423,0.1,2,1.0469529246066152,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,3,5,6,991423,0.1,2,1.1270698096412957,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,3,5,6,991423,0.1,2,1.04448283860088,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,3,5,6,991423,0.1,2,0.9408625110278381,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,3,5,6,991423,0.1,3,0.9671975764096242,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,3,5,6,991423,0.1,3,1.0484688789765078,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,3,5,6,991423,0.1,3,1.1258371077253035,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,3,5,6,991423,0.1,3,1.0440798912274953,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,3,5,6,991423,0.1,3,0.9425049615538579,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,3,5,6,991423,0.1,4,0.9673091425042202,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,3,5,6,991423,0.1,4,1.0473827478601005,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,3,5,6,991423,0.1,4,1.1265515980625076,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,3,5,6,991423,0.1,4,1.042436435959043,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,3,5,6,991423,0.1,4,0.9416904031549358,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,3,5,6,991423,0.1,5,0.9665321086671774,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,3,5,6,991423,0.1,5,1.0479910225426277,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,3,5,6,991423,0.1,5,1.125178894296508,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,3,5,6,991423,0.1,5,1.0411717692311977,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,3,5,6,991423,0.1,5,0.941293904196927,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,3,5,6,991423,0.1,6,0.9680933432153779,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,3,5,6,991423,0.1,6,1.0442008719041902,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,3,5,6,991423,0.1,6,1.1240516039941806,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,3,5,6,991423,0.1,6,1.043545709337076,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,3,5,6,991423,0.1,6,0.9413790483196124,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,fm,3,5,6,991423,0.1,7,0.9668827671959671,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,fm,3,5,6,991423,0.1,7,1.0464163359714707,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,fm,3,5,6,991423,0.1,7,1.1263384600361614,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,fm,3,5,6,991423,0.1,7,1.042844742362143,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,fm,3,5,6,991423,0.1,7,0.9434850299091311,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,3,0,6,991428,0.0001,0,1.211912609275278,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,3,0,6,991428,0.0001,0,1.1981030850367484,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,3,0,6,991428,0.0001,0,1.154428971184021,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,3,0,6,991428,0.0001,0,1.078370431432808,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,3,0,6,991428,0.0001,0,1.0033507229189187,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,3,0,6,991428,0.0001,1,1.2142085986061204,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,3,0,6,991428,0.0001,1,1.2002395245192554,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,3,0,6,991428,0.0001,1,1.1566063376112425,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,3,0,6,991428,0.0001,1,1.077256684372819,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,3,0,6,991428,0.0001,1,1.0014786441164585,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,3,0,6,991428,0.0001,2,1.296958216312941,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,3,0,6,991428,0.0001,2,1.2772314509343654,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,3,0,6,991428,0.0001,2,1.211804108842791,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,3,0,6,991428,0.0001,2,1.085620848848659,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,3,0,6,991428,0.0001,2,1.0031125744048284,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,3,0,6,991428,0.0001,3,1.2793264779121691,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,3,0,6,991428,0.0001,3,1.2562817733625442,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,3,0,6,991428,0.0001,3,1.186557318642651,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,3,0,6,991428,0.0001,3,1.0845166963174582,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,3,0,6,991428,0.0001,3,0.9962608218701959,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,3,0,6,991428,0.0001,4,1.5599250118340338,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,3,0,6,991428,0.0001,4,1.5332524825369607,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,3,0,6,991428,0.0001,4,1.4314298103084604,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,3,0,6,991428,0.0001,4,1.1529837717173657,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,3,0,6,991428,0.0001,4,1.0057824538895674,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,3,0,6,991428,0.0001,5,1.3953674294514238,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,3,0,6,991428,0.0001,5,1.3712318855898107,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,3,0,6,991428,0.0001,5,1.2877794086224792,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,3,0,6,991428,0.0001,5,1.1085678924211386,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,3,0,6,991428,0.0001,5,1.0017121023697328,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,3,0,6,991428,0.0001,6,1.3441477966143884,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,3,0,6,991428,0.0001,6,1.3209679914869237,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,3,0,6,991428,0.0001,6,1.243089944056216,0.9992065488843725,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,16777216,0,spectral,3,0,6,991428,0.0001,6,1.0976020167508065,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,67108864,0,spectral,3,0,6,991428,0.0001,6,1.0023058578043478,1.0,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,262144,0,spectral,3,0,6,991428,0.0001,7,1.2459015179365933,0.8564315490224732,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,1048576,0,spectral,3,0,6,991428,0.0001,7,1.2295410224470673,0.9791673885565266,,
repeated_shuffle,adam+sparseadam,0,15946715,tuning,4194304,0,spectral,3,0,6,991428,0.0001,7,1.1773781880552743,0.9992065488843725,,
