protocol,optimizer,train_pool_size,phase,train_size,data_seed,model,dim,width,num_parameters,lr,init_seed,val_logloss,test_logloss,test_brier
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,3,5,181,0.005179474679231213,6,0.5690268106689453,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,3,5,181,0.005179474679231213,6,0.5667843650207519,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,3,5,181,0.005179474679231213,6,0.5668661441040039,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,3,5,181,0.005179474679231213,6,0.5643971984863281,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,3,5,181,0.005179474679231213,7,0.6979185941772461,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,3,5,181,0.005179474679231213,7,0.6952280767822265,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,3,5,181,0.005179474679231213,7,0.6842751770019532,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,3,5,181,0.005179474679231213,7,0.6497688046569824,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,3,5,181,0.005179474679231213,7,0.6020654094543457,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,3,5,181,0.005179474679231213,7,0.5713513372802734,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,3,5,181,0.005179474679231213,7,0.5668437147827149,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,3,5,181,0.005179474679231213,7,0.5650641214904785,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,3,5,181,0.005179474679231213,7,0.5636259418029785,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,3,5,181,0.005179474679231213,7,0.5611283663635254,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,3,5,181,0.013894954943731374,0,0.6910929907531739,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,3,5,181,0.013894954943731374,0,0.6888898597717286,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,3,5,181,0.013894954943731374,0,0.6635811010131836,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,3,5,181,0.013894954943731374,0,0.616383583618164,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,3,5,181,0.013894954943731374,0,0.5770944903259277,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,3,5,181,0.013894954943731374,0,0.5719319190063477,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,3,5,181,0.013894954943731374,0,0.5699581724243165,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,3,5,181,0.013894954943731374,0,0.569898692565918,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,3,5,181,0.013894954943731374,0,0.57030948828125,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,3,5,181,0.013894954943731374,0,0.5696405457153321,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,3,5,181,0.013894954943731374,1,0.6912570703125,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,3,5,181,0.013894954943731374,1,0.6859907438049316,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,3,5,181,0.013894954943731374,1,0.6540638347167969,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,3,5,181,0.013894954943731374,1,0.601516099822998,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,3,5,181,0.013894954943731374,1,0.5749767407226563,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,3,5,181,0.013894954943731374,1,0.5646970701293945,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,3,5,181,0.013894954943731374,1,0.5638092351989746,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,3,5,181,0.013894954943731374,1,0.5622668994140625,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,3,5,181,0.013894954943731374,1,0.5639613049316407,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,3,5,181,0.013894954943731374,1,0.5616322952880859,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,3,5,181,0.013894954943731374,2,0.7073814900817871,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,3,5,181,0.013894954943731374,2,0.6986831207885742,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,3,5,181,0.013894954943731374,2,0.6738141207275391,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,3,5,181,0.013894954943731374,2,0.6215981475219726,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,3,5,181,0.013894954943731374,2,0.5853905978393554,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,3,5,181,0.013894954943731374,2,0.5794030404663086,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,3,5,181,0.013894954943731374,2,0.575804865447998,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,3,5,181,0.013894954943731374,2,0.5726578742675781,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,3,5,181,0.013894954943731374,2,0.5716491341247558,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,3,5,181,0.013894954943731374,2,0.570875380065918,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,3,5,181,0.013894954943731374,3,0.6952514921875,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,3,5,181,0.013894954943731374,3,0.6865845022888184,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,3,5,181,0.013894954943731374,3,0.6632170078125,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,3,5,181,0.013894954943731374,3,0.6112347197875977,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,3,5,181,0.013894954943731374,3,0.5766714818725586,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,3,5,181,0.013894954943731374,3,0.572724112487793,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,3,5,181,0.013894954943731374,3,0.5713890931701661,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,3,5,181,0.013894954943731374,3,0.5691879472045899,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,3,5,181,0.013894954943731374,3,0.5693907435913086,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,3,5,181,0.013894954943731374,3,0.56932777633667,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,3,5,181,0.013894954943731374,4,0.6922205587463379,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,3,5,181,0.013894954943731374,4,0.6898047893981933,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,3,5,181,0.013894954943731374,4,0.6695530801391602,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,3,5,181,0.013894954943731374,4,0.6182584325561523,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,3,5,181,0.013894954943731374,4,0.5760158397216797,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,3,5,181,0.013894954943731374,4,0.5710040534667968,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,3,5,181,0.013894954943731374,4,0.5692789480285645,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,3,5,181,0.013894954943731374,4,0.5690730000610351,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,3,5,181,0.013894954943731374,4,0.5692057931213379,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,3,5,181,0.013894954943731374,4,0.5685133268737793,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,3,5,181,0.013894954943731374,5,0.7462430917053222,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,3,5,181,0.013894954943731374,5,0.7262334227294922,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,3,5,181,0.013894954943731374,5,0.7007384478149414,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,3,5,181,0.013894954943731374,5,0.6463817706298828,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,3,5,181,0.013894954943731374,5,0.5899651486816406,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,3,5,181,0.013894954943731374,5,0.5722274337768555,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,3,5,181,0.013894954943731374,5,0.567053501586914,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,3,5,181,0.013894954943731374,5,0.5666353841552735,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,3,5,181,0.013894954943731374,5,0.5665387529907226,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,3,5,181,0.013894954943731374,5,0.5662244801635742,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,3,5,181,0.013894954943731374,6,0.7008540883178711,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,3,5,181,0.013894954943731374,6,0.6928893645629883,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,3,5,181,0.013894954943731374,6,0.6783479033203125,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,3,5,181,0.013894954943731374,6,0.6195514010314941,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,3,5,181,0.013894954943731374,6,0.5777453093261719,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,3,5,181,0.013894954943731374,6,0.569003674041748,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,3,5,181,0.013894954943731374,6,0.5669571262817383,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,3,5,181,0.013894954943731374,6,0.5655445595703125,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,3,5,181,0.013894954943731374,6,0.5649992949523925,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,3,5,181,0.013894954943731374,6,0.5641294064331055,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,3,5,181,0.013894954943731374,7,0.6964187896728515,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,3,5,181,0.013894954943731374,7,0.6886925411071777,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,3,5,181,0.013894954943731374,7,0.6717479178466796,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,3,5,181,0.013894954943731374,7,0.6284555637817383,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,3,5,181,0.013894954943731374,7,0.5797510169067382,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,3,5,181,0.013894954943731374,7,0.5679314385986328,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,3,5,181,0.013894954943731374,7,0.5663526591186523,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,3,5,181,0.013894954943731374,7,0.5653816936340332,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,3,5,181,0.013894954943731374,7,0.564956691986084,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,3,5,181,0.013894954943731374,7,0.5633090951538086,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,3,5,181,0.03727593720314938,0,0.6915415374145508,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,3,5,181,0.03727593720314938,0,0.6823966621704102,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,3,5,181,0.03727593720314938,0,0.6362823268127441,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,3,5,181,0.03727593720314938,0,0.6009326895141601,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,3,5,181,0.03727593720314938,0,0.5763612968444825,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,3,5,181,0.03727593720314938,0,0.5726024194946289,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,3,5,181,0.03727593720314938,0,0.5674601209716796,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,3,5,181,0.03727593720314938,0,0.5671829952392579,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,3,5,181,0.03727593720314938,0,0.567060298828125,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,3,5,181,0.03727593720314938,0,0.5660667616882324,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,3,5,181,0.03727593720314938,1,0.6884577019042969,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,3,5,181,0.03727593720314938,1,0.6740471444091797,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,3,5,181,0.03727593720314938,1,0.6265000903015137,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,3,5,181,0.03727593720314938,1,0.5918351109924317,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,3,5,181,0.03727593720314938,1,0.5732560004272461,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,3,5,181,0.03727593720314938,1,0.5699631288146972,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,3,5,181,0.03727593720314938,1,0.5701909111328125,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,3,5,181,0.03727593720314938,1,0.5677902532958984,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,3,5,181,0.03727593720314938,1,0.5675901497802734,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,3,5,181,0.03727593720314938,1,0.5672640049438477,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,3,5,181,0.03727593720314938,2,0.7026868647460938,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,3,5,181,0.03727593720314938,2,0.6825083208007813,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,3,5,181,0.03727593720314938,2,0.6564002880859375,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,3,5,181,0.03727593720314938,2,0.6101171657714843,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,3,5,181,0.03727593720314938,2,0.5813096760253906,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,3,5,181,0.03727593720314938,2,0.5756327361450195,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,3,5,181,0.03727593720314938,2,0.5729247183837891,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,3,5,181,0.03727593720314938,2,0.5729828750610352,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,3,5,181,0.03727593720314938,2,0.574364639831543,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,3,5,181,0.03727593720314938,2,0.5721659490966797,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,3,5,181,0.03727593720314938,3,0.6904044067382813,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,3,5,181,0.03727593720314938,3,0.6784015088500976,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,3,5,181,0.03727593720314938,3,0.6413376101074219,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,3,5,181,0.03727593720314938,3,0.6026477710571289,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,3,5,181,0.03727593720314938,3,0.5902185733642578,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,3,5,181,0.03727593720314938,3,0.5831235679016114,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,3,5,181,0.03727593720314938,3,0.5814516367797852,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,3,5,181,0.03727593720314938,3,0.5801342665710449,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,3,5,181,0.03727593720314938,3,0.581922272277832,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,3,5,181,0.03727593720314938,3,0.5801012085876465,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,3,5,181,0.03727593720314938,4,0.6911213003234863,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,3,5,181,0.03727593720314938,4,0.6854969512329101,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,3,5,181,0.03727593720314938,4,0.6432027815246582,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,3,5,181,0.03727593720314938,4,0.6005748552856446,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,3,5,181,0.03727593720314938,4,0.575915807434082,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,3,5,181,0.03727593720314938,4,0.5726128390502929,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,3,5,181,0.03727593720314938,4,0.5694550175170898,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,3,5,181,0.03727593720314938,4,0.5675107813415528,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,3,5,181,0.03727593720314938,4,0.567915283996582,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,3,5,181,0.03727593720314938,4,0.5701328489379883,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,3,5,181,0.03727593720314938,5,0.7333660787963867,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,3,5,181,0.03727593720314938,5,0.7082724429321289,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,3,5,181,0.03727593720314938,5,0.6880471420898437,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,3,5,181,0.03727593720314938,5,0.6178717422790527,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,3,5,181,0.03727593720314938,5,0.5837600939331055,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,3,5,181,0.03727593720314938,5,0.5746803893737793,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,3,5,181,0.03727593720314938,5,0.5721152223815918,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,3,5,181,0.03727593720314938,5,0.5699124993591309,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,3,5,181,0.03727593720314938,5,0.5700953648376464,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,3,5,181,0.03727593720314938,5,0.5693233443603516,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,3,5,181,0.03727593720314938,6,0.6960476167907715,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,3,5,181,0.03727593720314938,6,0.6891664355773925,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,3,5,181,0.03727593720314938,6,0.6460747144165039,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,3,5,181,0.03727593720314938,6,0.6096122407836914,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,3,5,181,0.03727593720314938,6,0.5875676622009277,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,3,5,181,0.03727593720314938,6,0.5694808057250976,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,3,5,181,0.03727593720314938,6,0.5661413585205078,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,3,5,181,0.03727593720314938,6,0.5641157632141113,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,3,5,181,0.03727593720314938,6,0.5648319807128906,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,3,5,181,0.03727593720314938,6,0.5658583643188476,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,3,5,181,0.03727593720314938,7,0.6919897073059083,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,3,5,181,0.03727593720314938,7,0.6836033571777343,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,3,5,181,0.03727593720314938,7,0.6509270969848633,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,3,5,181,0.03727593720314938,7,0.6044850566711426,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,3,5,181,0.03727593720314938,7,0.5835527347412109,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,3,5,181,0.03727593720314938,7,0.5690616328735352,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,3,5,181,0.03727593720314938,7,0.5669460313110352,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,3,5,181,0.03727593720314938,7,0.5665460588378907,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,3,5,181,0.03727593720314938,7,0.5665193107910156,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,3,5,181,0.03727593720314938,7,0.569180578491211,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,3,5,181,0.1,0,0.6991764771118164,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,3,5,181,0.1,0,0.6674144856872558,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,3,5,181,0.1,0,0.6300982952270507,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,3,5,181,0.1,0,0.607272353515625,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,3,5,181,0.1,0,0.5829098888549805,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,3,5,181,0.1,0,0.5831401484069825,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,3,5,181,0.1,0,0.5759382890625,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,3,5,181,0.1,0,0.5702171586914062,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,3,5,181,0.1,0,0.5708719617004394,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,3,5,181,0.1,0,0.5703010003662109,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,3,5,181,0.1,1,0.6869799157714844,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,3,5,181,0.1,1,0.6530801564331055,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,3,5,181,0.1,1,0.6231109721069336,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,3,5,181,0.1,1,0.5876173915405274,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,3,5,181,0.1,1,0.5774447469482422,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,3,5,181,0.1,1,0.5760415294799804,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,3,5,181,0.1,1,0.5735403244628906,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,3,5,181,0.1,1,0.5727337131347656,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,3,5,181,0.1,1,0.5734313832397461,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,3,5,181,0.1,1,0.5778977728271485,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,3,5,181,0.1,2,0.6898468276367188,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,3,5,181,0.1,2,0.6739221033325196,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,3,5,181,0.1,2,0.6511122612304687,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,3,5,181,0.1,2,0.6174159012451171,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,3,5,181,0.1,2,0.5944633336791992,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,3,5,181,0.1,2,0.5698321834716797,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,3,5,181,0.1,2,0.5713923161621094,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,3,5,181,0.1,2,0.5702360607299805,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,3,5,181,0.1,2,0.5697409683227539,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,3,5,181,0.1,2,0.5698897217407226,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,3,5,181,0.1,3,0.6880667497253418,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,3,5,181,0.1,3,0.6656971488647461,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,3,5,181,0.1,3,0.6312654083862305,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,3,5,181,0.1,3,0.6033539463500976,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,3,5,181,0.1,3,0.5920677232971191,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,3,5,181,0.1,3,0.5815437574157715,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,3,5,181,0.1,3,0.5760083764343261,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,3,5,181,0.1,3,0.5736218753662109,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,3,5,181,0.1,3,0.5732010132751465,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,3,5,181,0.1,3,0.5731672325134277,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,3,5,181,0.1,4,0.6910818568115235,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,3,5,181,0.1,4,0.679189471862793,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,3,5,181,0.1,4,0.6379664663085938,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,3,5,181,0.1,4,0.5978676829833984,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,3,5,181,0.1,4,0.5763444169006348,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,3,5,181,0.1,4,0.5774868693847657,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,3,5,181,0.1,4,0.5739011505737305,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,3,5,181,0.1,4,0.5724617442016602,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,3,5,181,0.1,4,0.574213076171875,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,3,5,181,0.1,4,0.5741513660583496,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,3,5,181,0.1,5,0.7209506874084473,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,3,5,181,0.1,5,0.6889923999328613,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,3,5,181,0.1,5,0.6496995765991211,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,3,5,181,0.1,5,0.607479758392334,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,3,5,181,0.1,5,0.581283309753418,,
repeated_shuffle,adam,10000000,tuning,4194304,0,mlp-2,3,5,181,0.1,5,0.5822738614196777,,
repeated_shuffle,adam,10000000,tuning,8388608,0,mlp-2,3,5,181,0.1,5,0.5727509189758301,,
repeated_shuffle,adam,10000000,tuning,16777216,0,mlp-2,3,5,181,0.1,5,0.5751897553100586,,
repeated_shuffle,adam,10000000,tuning,33554432,0,mlp-2,3,5,181,0.1,5,0.5701742357788085,,
repeated_shuffle,adam,10000000,tuning,67108864,0,mlp-2,3,5,181,0.1,5,0.5752118950805664,,
repeated_shuffle,adam,10000000,tuning,4096,0,mlp-2,3,5,181,0.1,6,0.6950061751708985,,
repeated_shuffle,adam,10000000,tuning,16384,0,mlp-2,3,5,181,0.1,6,0.6811988594665528,,
repeated_shuffle,adam,10000000,tuning,65536,0,mlp-2,3,5,181,0.1,6,0.6375390559387207,,
repeated_shuffle,adam,10000000,tuning,262144,0,mlp-2,3,5,181,0.1,6,0.6116538140563965,,
repeated_shuffle,adam,10000000,tuning,1048576,0,mlp-2,3,5,181,0.1,6,0.5850702727050782,,
