protocol,optimizer,preprocessor_sample_size,preprocessor_seed,phase,train_size,data_seed,model,dim,lr,init_seed,val_logloss,test_logloss,test_brier
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,spectral-continuous,3,0.1,7,0.6111225045205285,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,spectral-continuous,3,0.1,7,0.6195639037690492,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,spectral-continuous,3,0.1,7,0.571017649541771,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,spectral-continuous,3,0.1,7,0.5731709456700832,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,spectral-continuous,3,0.1,7,0.5728342974043711,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,spectral-continuous,3,0.1,7,0.5455425699176507,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.001,0,0.6814940687898295,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.001,0,0.655574378678374,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.001,0,0.5831440497674205,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.001,0,0.48879315604966167,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.001,0,0.4673668724311982,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.001,0,0.45800821687907045,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.001,0,0.4507442291540185,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.001,1,0.6818203760304538,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.001,1,0.6556832096539265,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.001,1,0.5830786646235847,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.001,1,0.488904003954204,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.001,1,0.46767545007085104,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.001,1,0.4577526485276361,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.001,1,0.4507294050747868,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.001,2,0.681606424138487,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.001,2,0.655251957303455,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.001,2,0.5821678317572198,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.001,2,0.4883192063235892,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.001,2,0.46777050276593013,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.001,2,0.45806490246048853,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.001,2,0.4506389517639012,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.001,3,0.6813888631922758,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.001,3,0.6555531291979902,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.001,3,0.5830191394678615,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.001,3,0.48875839092682616,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.001,3,0.46734392548674925,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.001,3,0.45777762396484367,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.001,3,0.45076312807370594,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.001,4,0.6813266087674206,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.001,4,0.6551778244514466,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.001,4,0.5817257741466052,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.001,4,0.4880290814032547,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.001,4,0.46752397087736536,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.001,4,0.4579995250058599,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.001,4,0.4507687519132825,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.001,5,0.6810208945086573,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.001,5,0.6552542073385847,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.001,5,0.5823921089563364,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.001,5,0.4880826546731882,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.001,5,0.46789599118735675,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.001,5,0.4579870996663659,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.001,5,0.4507137954648117,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.001,6,0.6820708149084075,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.001,6,0.6565808704755577,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.001,6,0.5846444088472474,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.001,6,0.48950780895894364,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.001,6,0.4676995789296698,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.001,6,0.45795457999176514,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.001,6,0.4507117980883774,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.001,7,0.6816571021189852,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.001,7,0.6558323708743085,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.001,7,0.5833457129880626,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.001,7,0.489098371828104,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.001,7,0.4674889053561762,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.001,7,0.4578183008231581,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.001,7,0.4507362718763786,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.0019306977288832496,0,0.674739417141715,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.0019306977288832496,0,0.6289620345927341,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.0019306977288832496,0,0.5384553672794559,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.0019306977288832496,0,0.4793589867704217,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.0019306977288832496,0,0.46767477256181905,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.0019306977288832496,0,0.4608507523011613,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.0019306977288832496,0,0.4561578254663974,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.0019306977288832496,1,0.6752997826192222,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.0019306977288832496,1,0.6295280821547307,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.0019306977288832496,1,0.5389047425854434,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.0019306977288832496,1,0.4795162556107529,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.0019306977288832496,1,0.4674524244882685,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.0019306977288832496,1,0.46097462021716834,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.0019306977288832496,1,0.45633905960845333,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.0019306977288832496,2,0.6748994048590982,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.0019306977288832496,2,0.6293361380920441,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.0019306977288832496,2,0.535049548648589,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.0019306977288832496,2,0.47936879196761056,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.0019306977288832496,2,0.4676524156891312,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.0019306977288832496,2,0.46088290037068924,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.0019306977288832496,2,0.4563394194034364,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.0019306977288832496,3,0.6744290675492178,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.0019306977288832496,3,0.6291846752955432,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.0019306977288832496,3,0.5378428447774721,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.0019306977288832496,3,0.47955809120929827,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.0019306977288832496,3,0.4673045526647247,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.0019306977288832496,3,0.46091806541218927,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.0019306977288832496,3,0.45649966707594025,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.0019306977288832496,4,0.6748336179192328,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.0019306977288832496,4,0.6290054975071397,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.0019306977288832496,4,0.5350004059331558,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.0019306977288832496,4,0.47946454494642127,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.0019306977288832496,4,0.4678973447408098,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.0019306977288832496,4,0.460891005460856,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.0019306977288832496,4,0.45656041944245407,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.0019306977288832496,5,0.6742178746047259,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.0019306977288832496,5,0.6286061421053422,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.0019306977288832496,5,0.5367096440786241,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.0019306977288832496,5,0.4793822714275157,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.0019306977288832496,5,0.4674793873159269,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.0019306977288832496,5,0.4606826568173679,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.0019306977288832496,5,0.45630177691933455,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.0019306977288832496,6,0.6752044714336333,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.0019306977288832496,6,0.6299060080887791,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.0019306977288832496,6,0.542012335566355,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.0019306977288832496,6,0.4796426998705417,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.0019306977288832496,6,0.4672945913000696,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.0019306977288832496,6,0.4610379321909557,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.0019306977288832496,6,0.456430147794879,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.0019306977288832496,7,0.6752161938264668,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.0019306977288832496,7,0.6293126232513747,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.0019306977288832496,7,0.5373841108940761,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.0019306977288832496,7,0.4795363814815954,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.0019306977288832496,7,0.46714750987377185,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.0019306977288832496,7,0.46097300921840506,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.0019306977288832496,7,0.456587020504562,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.003727593720314938,0,0.6718527569475513,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.003727593720314938,0,0.5948166625866796,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.003727593720314938,0,0.5034899339379274,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.003727593720314938,0,0.48064675380956184,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.003727593720314938,0,0.47237884908660926,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.003727593720314938,0,0.47251822124049425,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.003727593720314938,0,0.46944523205552713,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.003727593720314938,1,0.6727765708800456,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.003727593720314938,1,0.5956883717946214,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.003727593720314938,1,0.5052664543710215,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.003727593720314938,1,0.48045702896526027,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.003727593720314938,1,0.4724661762454373,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.003727593720314938,1,0.47251025259214785,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.003727593720314938,1,0.46940942174640693,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.003727593720314938,2,0.6713916870829947,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.003727593720314938,2,0.594808841504539,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.003727593720314938,2,0.5009693979829555,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.003727593720314938,2,0.4807300468574319,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.003727593720314938,2,0.4723805071126972,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.003727593720314938,2,0.4726155593743431,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.003727593720314938,2,0.4696921679370377,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.003727593720314938,3,0.6713575585732604,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.003727593720314938,3,0.5947669985696246,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.003727593720314938,3,0.5037626320922242,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.003727593720314938,3,0.48014199841639965,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.003727593720314938,3,0.472675927327096,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.003727593720314938,3,0.4728491735944587,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.003727593720314938,3,0.46938761656601713,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.003727593720314938,4,0.6708891379863549,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.003727593720314938,4,0.5945798809857095,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.003727593720314938,4,0.501259053961508,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.003727593720314938,4,0.4816862949445649,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.003727593720314938,4,0.47254354546147387,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.003727593720314938,4,0.47223677832721866,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.003727593720314938,4,0.4692135390054775,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.003727593720314938,5,0.6701920712194063,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.003727593720314938,5,0.5937350743500022,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.003727593720314938,5,0.5016098514936354,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.003727593720314938,5,0.48058042559610786,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.003727593720314938,5,0.4719951076886195,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.003727593720314938,5,0.47267245303702665,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.003727593720314938,5,0.46936815201359877,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.003727593720314938,6,0.673762461446946,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.003727593720314938,6,0.595669171331521,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.003727593720314938,6,0.5052580253488669,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.003727593720314938,6,0.4806725826555709,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.003727593720314938,6,0.4722692762190609,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.003727593720314938,6,0.47257763260926483,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.003727593720314938,6,0.4694825232460465,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.003727593720314938,7,0.6734523480162997,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.003727593720314938,7,0.5954045278781185,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.003727593720314938,7,0.5026808203625801,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.003727593720314938,7,0.48001473372152664,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.003727593720314938,7,0.47222291836805813,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.003727593720314938,7,0.4723350328414805,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.003727593720314938,7,0.4689927589377029,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.0071968567300115215,0,0.705251880865412,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.0071968567300115215,0,0.571552445675692,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.0071968567300115215,0,0.5012507862063285,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.0071968567300115215,0,0.48784173024052974,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.0071968567300115215,0,0.4926467602645548,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.0071968567300115215,0,0.5103847178396993,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.0071968567300115215,0,0.5002783633491594,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.0071968567300115215,1,0.7064579653162022,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.0071968567300115215,1,0.5726377554753607,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.0071968567300115215,1,0.5014879502038909,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.0071968567300115215,1,0.4872642916406021,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.0071968567300115215,1,0.49349729953379945,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.0071968567300115215,1,0.5100612784669998,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.0071968567300115215,1,0.5004844117613076,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.0071968567300115215,2,0.7001853864923836,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.0071968567300115215,2,0.569736124228261,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.0071968567300115215,2,0.49909668050768213,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.0071968567300115215,2,0.48711387595435196,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.0071968567300115215,2,0.4933141629820117,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.0071968567300115215,2,0.510302500428706,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.0071968567300115215,2,0.5005986675890735,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.0071968567300115215,3,0.7048684078839996,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.0071968567300115215,3,0.5705860017596702,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.0071968567300115215,3,0.5007795803022946,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.0071968567300115215,3,0.4891790790588227,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.0071968567300115215,3,0.49182701150367697,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.0071968567300115215,3,0.5109771079866086,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.0071968567300115215,3,0.5011383135223657,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.0071968567300115215,4,0.6951693270609887,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.0071968567300115215,4,0.567802427664706,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.0071968567300115215,4,0.4998170489212112,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.0071968567300115215,4,0.48873516990707594,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.0071968567300115215,4,0.493487196727675,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.0071968567300115215,4,0.5102638135438835,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.0071968567300115215,4,0.5009786899538545,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.0071968567300115215,5,0.6963972539332295,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.0071968567300115215,5,0.5680331986689613,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.0071968567300115215,5,0.49862373293496304,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.0071968567300115215,5,0.48722648701741583,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.0071968567300115215,5,0.4945935523003227,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.0071968567300115215,5,0.5106316114538706,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.0071968567300115215,5,0.49963546381178153,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.0071968567300115215,6,0.7176406748954589,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.0071968567300115215,6,0.5746926438045652,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.0071968567300115215,6,0.4998553454139974,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.0071968567300115215,6,0.4862393054958638,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.0071968567300115215,6,0.4944681357646622,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.0071968567300115215,6,0.5103128398893232,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.0071968567300115215,6,0.5002059506493705,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.0071968567300115215,7,0.7115631793480507,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.0071968567300115215,7,0.5734393782516407,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.0071968567300115215,7,0.4998452529067505,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.0071968567300115215,7,0.4878084312997258,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.0071968567300115215,7,0.49432317886299715,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.0071968567300115215,7,0.5102990055275668,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.0071968567300115215,7,0.5002079577654672,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.013894954943731374,0,1.0160839065876508,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.013894954943731374,0,0.647020116620147,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.013894954943731374,0,0.5508591084293649,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.013894954943731374,0,0.5177535883620619,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.013894954943731374,0,0.5581992238797064,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.013894954943731374,0,0.6620425766930472,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.013894954943731374,0,0.5952423942128395,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.013894954943731374,1,1.0120929885231207,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.013894954943731374,1,0.6622045434459417,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.013894954943731374,1,0.557464166031289,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.013894954943731374,1,0.5157264524122818,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.013894954943731374,1,0.5590518530954519,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.013894954943731374,1,0.6624894066983469,,
one_pass,adam+sparseadam,3667249,0,tuning,16777216,0,fm,7,0.013894954943731374,1,0.5950682538005202,,
one_pass,adam+sparseadam,3667249,0,tuning,4096,0,fm,7,0.013894954943731374,2,0.9702460483770998,,
one_pass,adam+sparseadam,3667249,0,tuning,16384,0,fm,7,0.013894954943731374,2,0.6370143297970714,,
one_pass,adam+sparseadam,3667249,0,tuning,65536,0,fm,7,0.013894954943731374,2,0.539410822432903,,
one_pass,adam+sparseadam,3667249,0,tuning,262144,0,fm,7,0.013894954943731374,2,0.5141725894784208,,
one_pass,adam+sparseadam,3667249,0,tuning,1048576,0,fm,7,0.013894954943731374,2,0.5632687685912062,,
one_pass,adam+sparseadam,3667249,0,tuning,4194304,0,fm,7,0.013894954943731374,2,0.6631569140356236,,
